name,seed,use_fuse,use_model,acc
mol-roberta-BBBP,42,True,True,0.9438016528925619
mol-pebchem10m-BBBP,42,True,True,0.8806102987921169
mol-chemberta-BBBP,42,True,True,0.9221869040050859
mol-roberta-BBBP,42,True,False,0.9393515575333757
mol-pebchem10m-BBBP,42,True,False,0.9348378893833439
mol-chemberta-BBBP,42,True,False,0.9520025429116339
mol-roberta-BBBP,42,False,True,0.929561347743166
mol-pebchem10m-BBBP,42,False,True,0.8944691671964399
mol-chemberta-BBBP,42,False,True,0.9180546726001272
mol-roberta-BBBP,43,True,True,0.9068409660514924
mol-pebchem10m-BBBP,43,True,True,0.9025119617224882
mol-chemberta-BBBP,43,True,True,0.8906641604010026
mol-roberta-BBBP,43,True,False,0.8947653223969012
mol-chemberta-BBBP,43,True,False,0.889980633401686
mol-pebchem10m-BBBP,43,True,False,0.9158976987924357
mol-roberta-BBBP,43,False,True,0.8931134654818865
mol-chemberta-BBBP,43,False,True,0.8716393255866941
mol-pebchem10m-BBBP,43,False,True,0.8706140350877193
mol-roberta-BBBP,44,True,True,0.9052441229656419
mol-chemberta-BBBP,44,True,True,0.8972875226039784
mol-pebchem10m-BBBP,44,True,True,0.902049427365883
mol-roberta-BBBP,44,True,False,0.8966244725738396
mol-chemberta-BBBP,44,True,False,0.9306811332127788
mol-roberta-BBBP,44,False,True,0.8954792043399639
mol-pebchem10m-BBBP,44,True,False,0.9149487643158529
mol-chemberta-BBBP,44,False,True,0.8899939722724532
mol-roberta-BBBP,45,True,True,0.894080459770115
mol-pebchem10m-BBBP,44,False,True,0.9103676913803496
mol-chemberta-BBBP,45,True,True,0.8753448275862069
mol-roberta-BBBP,45,True,False,0.9168390804597701
mol-pebchem10m-BBBP,45,True,True,0.894080459770115
mol-chemberta-BBBP,45,True,False,0.885
mol-roberta-BBBP,45,False,True,0.8872988505747127
mol-chemberta-BBBP,45,False,True,0.8756321839080461
mol-roberta-BBBP,46,True,True,0.9117647058823529
mol-pebchem10m-BBBP,45,True,False,0.8883908045977011
mol-chemberta-BBBP,46,True,True,0.8682864450127877
mol-roberta-BBBP,46,True,False,0.9095116307392522
mol-pebchem10m-BBBP,45,False,True,0.9013793103448275
mol-roberta-BBBP,46,False,True,0.8984289367921081
mol-chemberta-BBBP,46,True,False,0.8835708196322007
mol-pebchem10m-BBBP,46,True,True,0.8876507124588966
mol-roberta-BBBP,47,True,True,0.9120528594212804
mol-chemberta-BBBP,46,False,True,0.861466325660699
mol-pebchem10m-BBBP,46,True,False,0.9030568749238825
mol-chemberta-BBBP,47,True,True,0.8782752335383914
mol-roberta-BBBP,47,True,False,0.9092617908407382
mol-pebchem10m-BBBP,46,False,True,0.8911216660577275
mol-chemberta-BBBP,47,True,False,0.8942811574390521
mol-roberta-BBBP,47,False,True,0.9119958988380041
mol-pebchem10m-BBBP,47,True,True,0.8732627022100705
mol-chemberta-BBBP,47,False,True,0.8791866028708134
mol-roberta-BBBP,48,True,True,0.8901018922852985
mol-pebchem10m-BBBP,47,True,False,0.9056163135110503
mol-chemberta-BBBP,48,True,True,0.8600940544171986
mol-roberta-BBBP,48,True,False,0.8683798006942111
mol-pebchem10m-BBBP,47,False,True,0.8704716336295284
mol-roberta-BBBP,48,False,True,0.85136042996305
mol-chemberta-BBBP,48,True,False,0.8482252827230993
mol-pebchem10m-BBBP,48,True,True,0.8916694659052737
mol-roberta-BBBP,49,True,True,0.9158240103270224
mol-chemberta-BBBP,48,False,True,0.8502967192923524
mol-roberta-BBBP,49,True,False,0.9279797762478487
mol-pebchem10m-BBBP,48,True,False,0.9075691411935953
mol-chemberta-BBBP,49,True,True,0.9102302065404476
mol-roberta-BBBP,49,False,True,0.8892534423407917
mol-pebchem10m-BBBP,48,False,True,0.8473295263688276
mol-chemberta-BBBP,49,True,False,0.9248063683304647
mol-roberta-BBBP,50,True,True,0.857783472133248
mol-pebchem10m-BBBP,49,True,True,0.8980206540447504
mol-chemberta-BBBP,49,False,True,0.9023773666092944
mol-roberta-BBBP,50,True,False,0.8803117659619901
mol-pebchem10m-BBBP,49,True,False,0.9365856282271945
mol-chemberta-BBBP,50,True,True,0.8939248345077941
mol-roberta-BBBP,50,False,True,0.9050822122571002
mol-pebchem10m-BBBP,49,False,True,0.9085090361445785
mol-roberta-BBBP,51,True,True,0.8948195649440462
mol-chemberta-BBBP,50,True,False,0.9222186632500534
mol-pebchem10m-BBBP,50,True,True,0.8796177663890669
mol-chemberta-BBBP,50,False,True,0.8938714499252615
mol-roberta-BBBP,51,True,False,0.9111655978875896
mol-pebchem10m-BBBP,50,True,False,0.9007580610719623
mol-chemberta-BBBP,51,True,True,0.8915503583553376
mol-roberta-BBBP,51,False,True,0.8889098453413806
mol-pebchem10m-BBBP,50,False,True,0.856555626734999
mol-roberta-BBBP,52,True,True,0.9100044414834554
mol-chemberta-BBBP,51,True,False,0.9111027285301144
mol-pebchem10m-BBBP,51,True,True,0.9062617880045267
mol-roberta-BBBP,52,True,False,0.9127248500999332
mol-chemberta-BBBP,51,False,True,0.8810511756569848
mol-pebchem10m-BBBP,51,True,False,0.9093423865208099
mol-roberta-BBBP,52,False,True,0.8916833222296247
mol-chemberta-BBBP,52,True,True,0.892627137463913
mol-pebchem10m-BBBP,51,False,True,0.9025524959134918
mol-roberta-BBBP,53,True,True,0.9178957718780727
mol-chemberta-BBBP,52,True,False,0.9021208083499889
mol-pebchem10m-BBBP,52,True,True,0.8780257606040417
mol-chemberta-BBBP,52,False,True,0.8712524983344437
mol-roberta-BBBP,53,True,False,0.8992679995629849
mol-pebchem10m-BBBP,52,True,False,0.9039529202753721
mol-chemberta-BBBP,53,True,True,0.8253031792854802
mol-roberta-BBBP,53,False,True,0.8872500819403473
mol-pebchem10m-BBBP,52,False,True,0.8863535420830557
mol-chemberta-BBBP,53,True,False,0.8820058997050148
mol-roberta-BBBP,54,True,True,0.9188881294144452
mol-pebchem10m-BBBP,53,True,True,0.8820058997050146
mol-chemberta-BBBP,53,False,True,0.8467715503113733
mol-roberta-BBBP,54,True,False,0.9377420824789245
mol-chemberta-BBBP,54,True,True,0.9091478696741854
mol-pebchem10m-BBBP,53,True,False,0.9151098000655523
mol-roberta-BBBP,54,False,True,0.9270334928229664
mol-chemberta-BBBP,54,True,False,0.8961038961038961
mol-roberta-BBBP,55,True,True,0.8981443013433043
mol-pebchem10m-BBBP,53,False,True,0.8942423249207911
mol-chemberta-BBBP,54,False,True,0.882034632034632
mol-pebchem10m-BBBP,54,True,True,0.9116541353383459
mol-roberta-BBBP,55,True,False,0.917878410192494
mol-chemberta-BBBP,55,True,True,0.8779254950837835
mol-roberta-BBBP,55,False,True,0.8820800443151918
mol-pebchem10m-BBBP,54,True,False,0.9101161995898839
mol-chemberta-BBBP,55,True,False,0.9097770391912477
mol-roberta-BBBP,56,True,True,0.8850072780203785
mol-pebchem10m-BBBP,54,False,True,0.9062998405103668
mol-chemberta-BBBP,55,False,True,0.8874809583160228
mol-roberta-BBBP,56,True,False,0.8940768111073788
mol-pebchem10m-BBBP,55,True,True,0.8908738401883396
mol-chemberta-BBBP,56,True,True,0.8696114656813347
mol-roberta-BBBP,56,False,True,0.8877505318553354
