0,train,0.23067813217639924,0.5226893802713657,0.489660344621608,0.5703232867982865,0.5168795691268475
0,valid,0.22884178161621094,0.5889248898853106,0.5009160767981601,0.7176853139648689,0.614406982878519
0,test,0.2288882831732432,0.5732077546296296,0.4955006849714352,0.701564370442921,0.598553326729404
1,train,0.2285035401582718,0.5735517994917043,0.5253375338297865,0.6452343190846278,0.5613234729678838
1,valid,0.22795459628105164,0.6045947373206103,0.493301916846023,0.7609868387163241,0.6464025706201142
1,test,0.2280579408009847,0.5890171682098766,0.49205178092573165,0.7299162041571445,0.6498761763249132
2,train,0.22704620510339737,0.5938950358065749,0.5144447438845532,0.7034411960109505,0.5887020366927491
2,valid,0.2268532911936442,0.6128996191202044,0.533860653763374,0.7379526605882656,0.6217581890556807
2,test,0.22734055916468301,0.5890493827160493,0.517322126034744,0.6996633202742409,0.6243767541687304
3,train,0.22596910893917083,0.607885375276487,0.5284586567363683,0.716933424883797,0.6035059444911229
3,valid,0.22622612615426382,0.61488023274483,0.5271975353726855,0.7560990058208418,0.6209985132607548
3,test,0.2266563723484675,0.5917228009259259,0.5145141074967938,0.7096807323974318,0.6314326399207528
4,train,0.22533971667289734,0.6102753895678634,0.5387696607899229,0.7113183246058123,0.6013275133515
4,valid,0.2257776657740275,0.615767146844733,0.5237488442203246,0.7675668366558491,0.6168279698815404
4,test,0.22613010803858438,0.5933387345679012,0.5132968258132213,0.7170067471977365,0.6324098150899785
5,train,0.22470465302467346,0.6149208238566544,0.5408121626089445,0.7199696053288911,0.6050757003241334
5,valid,0.22525887688000998,0.618551109271299,0.5323991266579126,0.7676943285427291,0.6090854155675987
5,test,0.22563304007053375,0.593375,0.5169807333566515,0.7155212754380238,0.624424219910847
6,train,0.22412088066339492,0.6194319124589265,0.5449778337144249,0.7259522428310832,0.6078284147650566
6,valid,0.22485019266605377,0.620165737840959,0.5363213961041483,0.7694914490290012,0.6047307083593113
6,test,0.22522521018981934,0.5937689043209876,0.5185605398157863,0.717228479703994,0.6194671454515437
7,train,0.22366028726100923,0.6217422214282569,0.5495072126478562,0.7268189133071766,0.6074654030869397
7,valid,0.22452956438064575,0.6211379581825321,0.5367273758556654,0.7733606346262814,0.6027854779147283
7,test,0.22488522032896677,0.5940380015432098,0.5181462778360733,0.7207353901403852,0.6167595344229816
8,train,0.22324271202087403,0.6237149303686067,0.552053032386763,0.7290725567444142,0.6076074844947119
8,valid,0.22424171368281046,0.6218840492803132,0.537043224217372,0.7762040900427549,0.6014694738861446
8,test,0.22456513345241547,0.5944733796296295,0.5181080214527225,0.7235879856349985,0.6148691596499917
9,train,0.22283439487218856,0.6258710760866631,0.5539654745554626,0.732194785722848,0.6086488581673701
9,valid,0.22397418320178986,0.6227272463493377,0.5382308606770732,0.7775858960490393,0.6006599203875114
9,test,0.2242470234632492,0.5949218749999999,0.518466902763204,0.7255155620851017,0.6133275548951627
10,train,0.22245018184185028,0.6278638156838622,0.5559937568280834,0.7346525647483511,0.609747416447286
10,valid,0.2237386256456375,0.6236327305154548,0.5395187294582016,0.778804151857003,0.6001553882307804
10,test,0.22395140926043192,0.5955601851851852,0.5190669814620497,0.7272758189139189,0.612372048869077
11,train,0.22209551334381103,0.6296662995563422,0.5579903393520795,0.7366332596499094,0.6107850440091293
11,valid,0.22353332738081613,0.6243233048527839,0.5401302243183814,0.7802220161747284,0.5999577957891709
11,test,0.22368506590525308,0.5961213348765433,0.519163533286697,0.7292183589073893,0.6121532937097574
12,train,0.2217635229229927,0.631358330693359,0.5599008328448137,0.7384088873099091,0.6118202343422499
12,valid,0.22335071861743927,0.6249531395985384,0.5405839892463928,0.7814660279194354,0.6001074289002926
12,test,0.22344213227430978,0.5967368827160493,0.5194298705841204,0.7310248666884318,0.6119510483737824
13,train,0.22144727408885956,0.6329327971462706,0.561637199599059,0.7401142010255226,0.612787769011377
13,valid,0.22318615516026816,0.6255767843222215,0.5411814982012572,0.7825786843867512,0.6000671430626828
13,test,0.22321848571300507,0.5974349922839506,0.5198408534452605,0.7326375285667646,0.6120748720488691
14,train,0.2211432084441185,0.6344614931931281,0.5632753608021784,0.7417896241979758,0.6138044995936146
14,valid,0.22303767999013266,0.6261307912976026,0.5417999860140947,0.7833474990985422,0.6001419596182438
14,test,0.22301168739795685,0.5980690586419753,0.5201796956977964,0.7341821743388834,0.6121636123493479
15,train,0.22085082679986953,0.6359502167146598,0.5649028525220421,0.7433592270838651,0.6148275489169859
15,valid,0.22290431956450144,0.6267432166062816,0.5425389080115928,0.7840609385463349,0.6002915927293655
15,test,0.22282076875368753,0.5986408179012346,0.5205367552757374,0.735554739362281,0.61212852897474
16,train,0.22056981474161147,0.6373960110580591,0.5665107610131448,0.7448524602789619,0.6158113769114644
16,valid,0.22278458873430887,0.6272682078532037,0.5432016845245957,0.7846971101838973,0.6003107764615606
16,test,0.22264501452445984,0.5991277006172839,0.5206970677393028,0.7369191424529328,0.6122090143635464
17,train,0.22029911428689958,0.6387643730617498,0.5680448127557782,0.7462621811080173,0.6167200118864548
17,valid,0.22267691791057587,0.6277943597292639,0.543811625395296,0.7852779065574615,0.6005486547407799
17,test,0.2224829892317454,0.5995644290123456,0.5207764952780692,0.7382740232887147,0.6122647350173352
18,train,0.2200376272201538,0.6401210593944491,0.5696191307037554,0.7476026490422709,0.6175958796752816
18,valid,0.22257976233959198,0.6283684842763767,0.5446437867615637,0.7857003039200535,0.6007117164644382
18,test,0.22233310838540396,0.5999610339506173,0.5207845109012474,0.7395119164218087,0.6124855539045733
19,train,0.21978436410427094,0.6414616040010173,0.5711770874911519,0.7489131229163315,0.6184802777646388
19,valid,0.22249176104863486,0.6289339041049519,0.5453904787064592,0.7861426621336218,0.6010129010599012
19,test,0.22219384213288626,0.6003555169753088,0.5207837822082313,0.7407049189248014,0.6127878900445765
20,train,0.2195386052131653,0.6427547533743133,0.5726946623102762,0.7501679563853757,0.6193152542715593
20,valid,0.22241176664829254,0.6293557927967487,0.5460493702457635,0.7863377633544533,0.6011874730228766
20,test,0.22206389904022217,0.6007692901234568,0.5208661245190627,0.7417333224507564,0.6132078586759122
21,train,0.2192998319864273,0.6440184161290827,0.5741733600792004,0.7513909842461569,0.6201467554708564
21,valid,0.22233885526657104,0.6298900690767776,0.5468077171117551,0.7867022098593726,0.6014215145556567
21,test,0.22194226582845053,0.6012314814814814,0.5209499242159263,0.7428759930351507,0.6137093445600132
22,train,0.21906763762235643,0.6452545367306843,0.5756323588564352,0.752555110915395,0.620987057773875
22,valid,0.22227223217487335,0.6303214362398711,0.5474502917615247,0.7869507546489466,0.6016037600115103
22,test,0.22182809313138327,0.6015594135802469,0.5210191500524659,0.7438499836761344,0.6137898299488196
23,train,0.21884167790412903,0.646444442984369,0.5770325307721016,0.753690071660701,0.6217809173295628
23,valid,0.222211221853892,0.6307154698323472,0.5481165647508566,0.7871477875650338,0.6016191069972663
23,test,0.2217206060886383,0.602067901234568,0.5212727352221056,0.7447954075525084,0.6143573551263002
24,train,0.2186216726899147,0.6476069402674447,0.5784225348438697,0.7547920363518693,0.6225167798684185
24,valid,0.22215527792771658,0.6311729511510539,0.5488279034350938,0.787246947921496,0.6019835979089732
24,test,0.22161910434563956,0.602592399691358,0.5215117465314212,0.7458646207421917,0.6148640003301964
25,train,0.2184073269367218,0.6487456067513258,0.5797890197473035,0.755846978430984,0.6232685295278384
25,valid,0.222103883822759,0.6315766566530163,0.5495046658534122,0.7872707721629837,0.6022790273847777
25,test,0.22152303159236908,0.6030025077160495,0.5216392678092573,0.7467345467406682,0.6153768367178472
26,train,0.21819839477539063,0.6498547599801682,0.5811327379414387,0.7568363424699536,0.6240378813947014
26,valid,0.222056582570076,0.6320486458359528,0.5502117310665807,0.7874993561015814,0.6025332118363627
26,test,0.22143185138702393,0.6033568672839507,0.5217529439197854,0.747454837305474,0.6158576853227671
27,train,0.2179946407675743,0.6509533207561644,0.5824638765639957,0.7578176063011232,0.62479694274029
27,valid,0.2220129817724228,0.6324548660343816,0.5508663491348164,0.7876513161283676,0.6027049062395089
27,test,0.22134509682655334,0.6037638888888889,0.5218972251369943,0.7482683099357927,0.6163921908535579
28,train,0.21779585629701614,0.6520082420470479,0.5837677144292163,0.7587297207545232,0.6255186332454608
28,valid,0.22197274367014566,0.6327579836776855,0.5513756691867195,0.7876744964714367,0.602915927293655
28,test,0.22126238544782004,0.6039803240740741,0.5218236271423575,0.748956632930678,0.6167141324087833
29,train,0.21760183870792388,0.6530381516533815,0.5850395245508476,0.7596045431969332,0.6262531417683593
29,valid,0.221935565272967,0.6330817992072904,0.5519529762783506,0.7876989646113428,0.6030598052851182
29,test,0.22118332982063293,0.6042662037037037,0.5218134254401305,0.749571498530852,0.617339441967971
30,train,0.21741240918636323,0.654035538078847,0.5862680972186336,0.7604444545201022,0.6269843555190954
30,valid,0.22190116345882416,0.6334257323086268,0.5525458232647765,0.7876809354556225,0.6033283775358497
30,test,0.22110762695471445,0.6045922067901235,0.5218746356534919,0.7503128740885843,0.617785207198283
31,train,0.21722739040851594,0.6550247559740369,0.5874871773262715,0.76127530810292,0.6277120488283429
31,valid,0.22186930974324545,0.6337410365578835,0.5530532008298304,0.7876603307062278,0.6036698479689224
31,test,0.22103501359621683,0.6049591049382717,0.5220196455637169,0.7509821525737295,0.6183217764569919
32,train,0.21704660654067992,0.6559813618999859,0.5886772974079292,0.7620505989184955,0.6284386137909594
32,valid,0.2218398004770279,0.6340896121757734,0.5535745643001997,0.7877466130943183,0.6039825428037024
32,test,0.22096521655718485,0.6052438271604939,0.5220786696980296,0.7515181194906955,0.6188645368994552
33,train,0.21686989963054656,0.6569050628550647,0.5898211894934184,0.7627950675376176,0.6291598078236126
33,valid,0.22181242207686105,0.6344213586711571,0.5541347775075562,0.7876970329160872,0.6043182581171167
33,test,0.2208980272213618,0.6055609567901235,0.5221828727993472,0.7521384263793667,0.619324748225194
34,train,0.21669713258743287,0.6578127019935476,0.5909439548444315,0.7635291844534807,0.6298668298225806
34,valid,0.22178702056407928,0.6347004899789346,0.5546196222251576,0.7875830628959976,0.6046750755359455
34,test,0.22083325187365213,0.6059263117283951,0.5223657747464148,0.7527383284361736,0.6198509988443124
35,train,0.21652814596891404,0.6587063924787014,0.5920506677360075,0.7642345753928006,0.6305905964855523
35,valid,0.2217634618282318,0.6348830956300379,0.5550003496476329,0.7874272394786997,0.604872667977555
35,test,0.22077069183190665,0.6063051697530865,0.522536288912207,0.7534184894983132,0.620362803368004
36,train,0.2163627937436104,0.6595636797311062,0.593121609882635,0.7649092735319578,0.6312665212513707
36,valid,0.22174158692359924,0.6351214114797828,0.5554704314651789,0.7873293669190748,0.6050395664476523
36,test,0.22071024278799692,0.6066641589506172,0.5227115395826046,0.7539626183480248,0.6209612844642562
37,train,0.21620096117258072,0.6604239591516662,0.594187265522188,0.7655804262127486,0.6319762061483879
37,valid,0.22172130644321442,0.6353454129034879,0.5559257503826699,0.7871477875650338,0.6052966284590666
37,test,0.22065170605977377,0.6070038580246914,0.5228678442345809,0.7544101643269127,0.6216567607726597
38,train,0.21604250371456146,0.6612496022280909,0.5952383543265546,0.7661825071535445,0.632664362191686
38,valid,0.22170249124368033,0.6356247376494552,0.5563997171739148,0.787075670942152,0.6056189151599444
38,test,0.22059500714143118,0.6072976466049382,0.5229837064241576,0.7547951354880836,0.6223161218424962
39,train,0.21588730067014694,0.662055649710692,0.59625631563951,0.7667756856295378,0.6333459286906593
39,valid,0.22168505191802979,0.6359038689572327,0.5569055407494892,0.7869385205789935,0.6059584672197976
39,test,0.22054003675778708,0.6076358024691357,0.523144018887723,0.7552181956687344,0.6230291398382037
40,train,0.2157352402806282,0.6628537151186,0.5972548673680975,0.7673631706687387,0.6340422539635657
40,valid,0.2216689089934031,0.636198862196568,0.5574323431830367,0.7868271261525781,0.6062865090403338
40,test,0.2204866756995519,0.607891975308642,0.5232227177334733,0.7556208510175209,0.6235657090969127
41,train,0.21558621227741243,0.6636194970742455,0.5982217772295245,0.7679218520936216,0.6346987260334662
41,valid,0.22165396809577942,0.6364700625385667,0.5578612442793762,0.7867318291866275,0.6067143062682845
41,test,0.2204348643620809,0.6081612654320988,0.5233261921417744,0.7559473283273479,0.6242178471190358
42,train,0.21544010788202286,0.6643811237340553,0.5991712840640135,0.768478489057111,0.6353783517762343
42,valid,0.22164019445578256,0.6367724064291117,0.5584113565551161,0.786527713387936,0.6071593688552108
42,test,0.22038453817367554,0.6084336419753087,0.5234282091640433,0.7562574817716835,0.6249153871553574
43,train,0.21529682278633117,0.6651108487316049,0.6000880106958772,0.7690010689168786,0.6360318901448941
43,valid,0.2216274936993917,0.6370693340503442,0.5589334970202252,0.7864317725235668,0.6074854923025275
43,test,0.22033561766147614,0.6087268518518518,0.5235550017488633,0.7566832625965829,0.6254787848770018
44,train,0.2151562675833702,0.665826376468382,0.600996344515415,0.7694902127751199,0.6366912056483046
44,valid,0.22161583105723062,0.637393923332708,0.5594812783117458,0.7863686704785453,0.6078365546016977
44,test,0.22028806308905283,0.6090354938271605,0.5237612218724496,0.75699069539667,0.6260793297011722
45,train,0.2150183454155922,0.6665314982078955,0.601890072912123,0.7699757852957367,0.6373380190710439
45,valid,0.22160514195760092,0.6376144428689978,0.559859674750002,0.7862785246999433,0.6081300657042827
45,test,0.2202418198188146,0.6093287037037036,0.5239062317826746,0.7573416585047339,0.6267046392603599
46,train,0.21488296538591384,0.6672267022861941,0.6027552850407438,0.7704709331418682,0.6379844262889961
46,valid,0.22159538666407266,0.6378341886525289,0.5602738129462863,0.7861812960387369,0.6083420459450386
46,test,0.22019686301549277,0.6097283950617284,0.5241773055847033,0.7577728806181303,0.6274207528479445
47,train,0.2147500529885292,0.6679087568065166,0.6036084964124298,0.7709295135962376,0.6386558376682907
47,valid,0.2215865155061086,0.6380798551534835,0.5607050450268452,0.7859939215989286,0.608774639106038
47,test,0.22015313804149628,0.610099537037037,0.5245008452838988,0.7581088801828274,0.6279800231137527
48,train,0.21461952477693558,0.6685895949261352,0.6044609360312578,0.7713968929983771,0.6393075255484758
48,valid,0.22157849371433258,0.6383307444855608,0.5611642489180348,0.7858979807345594,0.6090278643710134
48,test,0.22011062502861023,0.6104311342592592,0.5247496939489331,0.7584231145935358,0.6285723130262506
49,train,0.21449131220579148,0.6692333994155594,0.6052753282342078,0.7718245218600023,0.6399292896760075
49,valid,0.2215712865193685,0.6385615162459064,0.5615511922984282,0.7858033276670272,0.6093578245647691
49,test,0.2200693041086197,0.6107440200617283,0.5250010930395244,0.7586475677440419,0.6291934951296021
