name,seed,use_fuse,use_model,acc
mol-chemberta-BACE,52,True,True,0.8709677419354839
mol-roberta-BACE,53,True,True,0.8356949283778551
mol-pebchem10m-BACE,52,True,False,0.902668259657507
mol-chemberta-BACE,52,True,False,0.8751095181202708
mol-roberta-BACE,53,True,False,0.8647309330236159
mol-pebchem10m-BACE,52,False,True,0.8557546794105934
mol-chemberta-BACE,52,False,True,0.8602150537634409
mol-roberta-BACE,53,False,True,0.8073557878435926
mol-pebchem10m-BACE,53,True,True,0.8363143631436314
mol-chemberta-BACE,53,True,True,0.8164924506387922
mol-roberta-BACE,54,True,True,0.8305242718446602
mol-chemberta-BACE,53,True,False,0.8428184281842818
mol-roberta-BACE,54,True,False,0.8469126213592233
mol-pebchem10m-BACE,53,True,False,0.8521873790166473
mol-chemberta-BACE,53,False,True,0.8521873790166472
mol-roberta-BACE,54,False,True,0.8065242718446602
mol-pebchem10m-BACE,53,False,True,0.7953542392566783
mol-chemberta-BACE,54,True,True,0.829126213592233
mol-roberta-BACE,55,True,True,0.8835156249999999
mol-pebchem10m-BACE,54,True,True,0.8142135922330097
mol-roberta-BACE,55,True,False,0.8924218749999999
mol-chemberta-BACE,54,True,False,0.8295145631067962
mol-pebchem10m-BACE,54,True,False,0.8433398058252427
mol-roberta-BACE,55,False,True,0.892265625
mol-chemberta-BACE,54,False,True,0.8027184466019417
mol-pebchem10m-BACE,54,False,True,0.827495145631068
mol-roberta-BACE,56,True,True,0.9251104797979798
mol-chemberta-BACE,55,True,True,0.88453125
mol-pebchem10m-BACE,55,True,True,0.9034375000000001
mol-roberta-BACE,56,True,False,0.928030303030303
mol-chemberta-BACE,55,True,False,0.8807812500000001
mol-pebchem10m-BACE,55,True,False,0.8912500000000001
mol-roberta-BACE,56,False,True,0.8836805555555556
mol-chemberta-BACE,55,False,True,0.838984375
mol-pebchem10m-BACE,55,False,True,0.88625
mol-roberta-BACE,57,True,True,0.9145552350510642
mol-chemberta-BACE,56,True,True,0.8993844696969696
mol-pebchem10m-BACE,56,True,True,0.913431186868687
mol-chemberta-BACE,56,True,False,0.9201388888888888
mol-roberta-BACE,57,True,False,0.930848990410852
mol-pebchem10m-BACE,56,True,False,0.9253472222222222
mol-chemberta-BACE,56,False,True,0.9042771464646464
mol-roberta-BACE,57,False,True,0.9016137834255866
mol-pebchem10m-BACE,56,False,True,0.9115372474747475
mol-chemberta-BACE,57,True,True,0.8949871365089265
mol-roberta-BACE,58,True,True,0.8525222318407177
mol-pebchem10m-BACE,57,True,True,0.8895298978716769
mol-chemberta-BACE,57,True,False,0.9011460201138224
mol-roberta-BACE,58,True,False,0.8712520657905092
mol-pebchem10m-BACE,57,True,False,0.8977937163795119
mol-chemberta-BACE,57,False,True,0.8853979886177595
mol-roberta-BACE,58,False,True,0.8478791217439207
mol-pebchem10m-BACE,57,False,True,0.8910891089108911
mol-chemberta-BACE,58,True,True,0.840088140395058
mol-roberta-BACE,59,True,True,0.877657935285054
mol-pebchem10m-BACE,58,True,True,0.8464625796804911
mol-chemberta-BACE,58,True,False,0.8448099472731565
mol-roberta-BACE,59,True,False,0.8786594761171033
mol-pebchem10m-BACE,58,True,False,0.8429999213032187
