name,m_fuse,p_fuse,m_model,p_model,epoch,part,auc,accuracy,precision,recall,aupr
ESM2_pebchem10m,True,True,False,True,190,test,0.8998911382205205,0.8013579049466537,0.6128266033254157,0.8605737158105403,0.8083215021450854
ProtBertT5-xl_chemberta,False,True,True,True,205,test,0.9158594788940256,0.84364694471387,0.6965399886557005,0.819212808539026,0.8382257342437842
ProtBert-BFD_chemberta,True,True,False,True,183,test,0.9102669467464086,0.8341416100872939,0.6821266968325792,0.8045363575717145,0.8294169008878352
ESM-1B_chemberta,True,True,False,True,187,test,0.9158342979929728,0.8296799224054316,0.6645468998410174,0.8365577051367579,0.8384903327109302
ESM3_roberta,True,True,False,False,206,test,0.8999275410448686,0.803297769156159,0.6185819070904646,0.8438959306204136,0.8034720608024197
ProtBert-BFD_pebchem10m,False,False,True,True,207,test,0.9105348131431167,0.814936954413191,0.6323457989315202,0.8685790527018012,0.8266131180074703
ProtBertT5-xl_pebchem10m,True,True,True,False,154,test,0.9035632617222569,0.8067895247332687,0.6223844282238443,0.8532354903268846,0.8120638077658189
ESM-1B_pebchem10m,False,False,True,True,189,test,0.8853699694763685,0.8192046556741028,0.6710923355461678,0.7418278852568378,0.7830279573564054
ProtBertT5-xl_roberta,False,True,True,True,196,test,0.914347986184809,0.8308438409311348,0.6635367762128326,0.8485657104736491,0.8361575088554497
ProtBert-BFD_roberta,False,False,True,True,244,test,0.912192738266065,0.8353055286129971,0.676056338028169,0.8325550366911274,0.8310601561808767
