name,m_fuse,p_fuse,m_model,p_model,epoch,part,auc,accuracy,precision,recall,aupr
ESM-1B_chemberta,False,False,True,True,160,test,0.9929604222364994,0.9634464751958225,0.9738717339667459,0.9601873536299765,0.9953732677266466
ESM3_roberta,False,False,True,True,126,test,0.9916892914136495,0.9699738903394256,0.9832535885167464,0.9625292740046838,0.994300493653206
ESM-1B_roberta,True,True,False,True,110,test,0.9840763231159285,0.933420365535248,0.9433962264150944,0.936768149882904,0.9886751814301122
ESM3_pebchem10m,True,True,False,True,54,test,0.9755238233404488,0.9190600522193212,0.927400468384075,0.927400468384075,0.9822757114112406
ProtBertT5-xl_pebchem10m,True,True,False,True,77,test,0.9806636131893639,0.9203655352480418,0.9399038461538461,0.9156908665105387,0.9849418946820854
ProtBert-BFD_roberta,False,False,True,True,140,test,0.9953645174884113,0.9817232375979112,0.9904988123515439,0.9765807962529274,0.9966378631365514
ProtBertT5-xl_roberta,True,True,False,True,122,test,0.9865978598025602,0.9451697127937336,0.9425287356321839,0.9601873536299765,0.9904993468331217
ESM2_chemberta,False,False,True,True,178,test,0.9958342832272906,0.9778067885117493,0.9812206572769953,0.9789227166276346,0.997039565566957
ESM2_pebchem10m,False,False,True,True,156,test,0.99618660753145,0.9830287206266318,0.9882075471698113,0.9812646370023419,0.9974310074164141
ESM3_chemberta,True,True,False,True,120,test,0.9798346148266357,0.9425587467362925,0.9659367396593674,0.9297423887587822,0.9870623031984482
ESM-1B_pebchem10m,True,True,False,True,114,test,0.9816238696261907,0.9360313315926893,0.9521531100478469,0.9320843091334895,0.9870429661828682
ESM2_roberta,False,False,True,True,156,test,0.996718548147534,0.9830287206266318,0.9859154929577465,0.9836065573770492,0.9975065516503834
ESM3_roberta,True,True,False,True,96,test,0.9830815250806546,0.933420365535248,0.9413145539906104,0.9391100702576113,0.987443451245254
ProtBert-BFD_pebchem10m,True,True,False,True,145,test,0.9858586695957943,0.9386422976501305,0.9337899543378996,0.9578454332552693,0.9905099213389206
ESM-1B_roberta,True,True,True,False,99,test,0.9921728737919077,0.9647519582245431,0.9608294930875576,0.9765807962529274,0.9946234334074221
ProtBertT5-xl_pebchem10m,True,True,True,False,107,test,0.9934923628525832,0.9686684073107049,0.9741176470588235,0.9695550351288056,0.9957335597517744
ProtBert-BFD_chemberta,True,True,False,True,139,test,0.9845184555760502,0.9386422976501305,0.9611650485436893,0.927400468384075,0.9900287795477744
ProtBert-BFD_roberta,True,True,False,True,126,test,0.9884078395611835,0.9490861618798956,0.973170731707317,0.9344262295081968,0.9917788842863614
ProtBertT5-xl_chemberta,True,True,True,False,179,test,0.9960000828998362,0.9765013054830287,0.9789227166276346,0.9789227166276346,0.9972478725124833
ESM-1B_chemberta,True,True,False,True,175,test,0.9876271994362812,0.9516971279373369,0.955607476635514,0.9578454332552693,0.9918295381265987
ESM3_pebchem10m,True,True,True,False,167,test,0.9951296346189717,0.9699738903394256,0.9741784037558685,0.9718969555035128,0.9963043177361744
ProtBertT5-xl_roberta,True,True,True,False,136,test,0.9947704019951227,0.9765013054830287,0.9766899766899767,0.9812646370023419,0.9963720939839942
ESM-1B_pebchem10m,True,True,True,False,97,test,0.9898654950156474,0.9556135770234987,0.9559164733178654,0.9648711943793911,0.9936025958426623
ESM3_chemberta,True,True,True,False,136,test,0.9926426395307869,0.9660574412532638,0.9651972157772621,0.9742388758782201,0.9947364615500277
ESM2_pebchem10m,True,True,False,True,155,test,0.9845875387729442,0.9268929503916449,0.9041394335511983,0.9718969555035128,0.9887592921287601
ESM2_chemberta,True,True,False,True,167,test,0.982487409587366,0.9281984334203656,0.9345794392523364,0.936768149882904,0.9880487040829721
ESM-1B_roberta,False,True,True,True,120,test,0.9927600809655067,0.9725848563968669,0.9833333333333333,0.9672131147540983,0.9952002339641529
ProtBert-BFD_chemberta,True,True,True,True,63,test,0.9928120219299208,0.9690026954177897,0.9634146341463414,0.9801488833746899,0.9944210143344965
ProtBert-BFD_pebchem10m,True,True,True,False,180,test,0.9955441338003357,0.9817232375979112,0.9813519813519813,0.9859484777517564,0.9969915774915722
ProtBertT5-xl_chemberta,True,True,True,True,90,test,0.9965295815295816,0.9691689008042895,0.9697732997481109,0.9722222222222222,0.9970897106268627
ESM2_roberta,True,True,False,True,206,test,0.9892575628829801,0.9530026109660574,0.9665871121718377,0.9484777517564403,0.9924979916016005
ESM-1B_pebchem10m,False,True,True,True,92,test,0.989292104481427,0.95822454308094,0.9561200923787528,0.9695550351288056,0.9931312128817006
ESM3_roberta,True,True,True,False,201,test,0.9970363308532466,0.9778067885117493,0.985781990521327,0.9742388758782201,0.9977881486551498
ProtBertT5-xl_pebchem10m,False,False,True,True,142,test,0.994301587650146,0.9730458221024259,0.9659367396593674,0.9851116625310173,0.9957206634465043
