name,m_fuse,p_fuse,m_model,p_model,epoch,part,auc,accuracy,precision,recall,aupr
ESM3_roberta,False,False,True,True,189,test,0.9081124928806001,0.8354334294823137,0.8329809725158562,0.8385527515962299,0.9034708228892521
ProtBertT5-xl_roberta,False,True,True,True,74,test,0.9145319746350604,0.8366784127470507,0.8225576758758189,0.8670069048333834,0.9154337154243649
ProtBert-BFD_pebchem10m,False,False,True,True,109,test,0.9059726977845693,0.8261069404014095,0.8327272727272728,0.8249774842389673,0.9086963935566805
ESM3_chemberta,True,False,True,True,99,test,0.8906026409585879,0.8070441779262183,0.8336640211640212,0.7664943751900274,0.8917866164429427
ProtBert-BFD_roberta,True,True,False,False,248,test,0.9056952664111437,0.8198253408916807,0.8008936051382295,0.8610027018913239,0.9095100740314161
ESM3_pebchem10m,True,True,True,False,162,test,0.8923752309598804,0.8091695764384393,0.8184952978056427,0.793858315597446,0.8962887338887686
ProtBertT5-xl_pebchem10m,True,True,True,False,197,test,0.9118556800774309,0.8385169296767274,0.8327974276527331,0.8552987090963674,0.9181779038149815
ProtBertT5-xl_chemberta,True,True,False,True,115,test,0.9103116079879193,0.8282518768193657,0.8098710039259674,0.8670069048333834,0.9146765631737175
ESM-1B_chemberta,False,True,True,True,176,test,0.9088004432629118,0.8270203956448398,0.8116499112950917,0.8482694684796045,0.9104628670185593
ESM2_roberta,True,False,True,True,191,test,0.8971927761114884,0.8156975861545468,0.7951635846372689,0.849802371541502,0.899878472683209
ESM-1B_roberta,True,True,False,False,156,test,0.920876825918318,0.8408150758388233,0.8321739130434782,0.8619033323326328,0.922784784486471
ESM-1B_pebchem10m,False,True,True,True,114,test,0.9064635762370886,0.8211628966145438,0.8087159988300673,0.8406810580723624,0.9088529108563211
ProtBert-BFD_pebchem10m,True,True,False,True,104,test,0.906662307545194,0.8225831162861958,0.8007196235815112,0.8685079555688983,0.9093344379616847
ProtBert-BFD_chemberta,True,True,False,False,249,test,0.8981992651426711,0.8087942393136204,0.7862050013740038,0.8589012308616031,0.904290798873758
ProtBertT5-xl_roberta,True,False,True,True,129,test,0.9149626108739195,0.8400490271181247,0.836818851251841,0.8528970279195437,0.915008124091857
ProtBert-BFD_roberta,False,False,True,True,115,test,0.909930427519539,0.8300903937490425,0.8350422195416164,0.8312818973281297,0.9110320899294554
ESM2_pebchem10m,False,False,True,True,163,test,0.8962894950384074,0.8196447548201002,0.8153707595316722,0.8257829127394345,0.8984061456896206
ESM3_pebchem10m,False,True,True,True,120,test,0.9072966543567963,0.8323971458934264,0.8462757527733756,0.8117968987534205,0.9049189956270489
ProtBertT5-xl_pebchem10m,False,True,True,True,104,test,0.9184320294544104,0.8394361881415658,0.8220028208744711,0.8748123686580607,0.9195820055657322
ESM3_roberta,True,True,False,True,162,test,0.9048478020252745,0.8275390921512069,0.8132091940645912,0.849802371541502,0.9012213400508944
ESM3_chemberta,True,True,True,True,151,test,0.9097455202371322,0.8274858280986671,0.810126582278481,0.8646052236565596,0.9127134917788092
ESM2_chemberta,True,True,True,False,245,test,0.8974304428400456,0.8164566570517686,0.8245942571785269,0.8032836728488902,0.9013350722325095
ProtBertT5-xl_roberta,True,True,True,True,88,test,0.9195828967905593,0.8453198961673538,0.8317757009345794,0.858431860609832,0.9179752092956379
ProtBertT5-xl_chemberta,True,True,True,False,169,test,0.9095274076083545,0.8270261988662478,0.8070273284997211,0.8688081657160012,0.913014242984695
ESM-1B_pebchem10m,True,False,True,True,139,test,0.896053072879608,0.8132685592834371,0.8164770980633261,0.8075402858011553,0.8999394337325589
ESM2_roberta,True,True,True,True,169,test,0.8987588715104327,0.8173739849854451,0.8040943986352005,0.848994296007205,0.9028581746742631
ESM-1B_roberta,False,False,True,True,167,test,0.8936017571499048,0.8118584341964149,0.8228431071538226,0.8045631942359652,0.8999638420311625
ESM-1B_chemberta,True,False,True,True,216,test,0.9066434875534558,0.8264069927925165,0.8285446595877577,0.8198393077873919,0.908023607820569
ProtBertT5-xl_pebchem10m,True,False,True,True,111,test,0.9131476827270955,0.8368316224911905,0.8280254777070064,0.8586010207145002,0.9130710233487476
ESM3_roberta,True,True,True,False,117,test,0.8803941266632753,0.7962653711856688,0.8111217641418984,0.7716631194892064,0.8866226980293692
ProtBert-BFD_roberta,True,True,False,True,148,test,0.910345799631707,0.8276390378428068,0.808617795187465,0.8676073251275893,0.9128803778911992
ESM3_pebchem10m,True,False,True,True,138,test,0.9048598789614425,0.8298163048428723,0.8419558359621451,0.8114928549711159,0.9045682938073834
ESM2_pebchem10m,True,True,False,True,164,test,0.8895256271663581,0.8064369212084409,0.8049666868564507,0.8081483733657646,0.8913406651315101
ProtBert-BFD_pebchem10m,True,True,True,False,187,test,0.8970184323018603,0.8187528726827026,0.809867282169648,0.8426898829180426,0.9033218968789534
ProtBert-BFD_chemberta,False,False,True,True,189,test,0.9042465364052709,0.8248812624482917,0.821575543797766,0.8390873611528069,0.9068910931971943
ProtBertT5-xl_pebchem10m,True,True,True,True,99,test,0.9182672042945547,0.8433348602840128,0.8180232558139535,0.8755444928438083,0.9163073618215969
ProtBertT5-xl_chemberta,False,True,True,True,157,test,0.9102188490641823,0.8333077983759767,0.8179756166713921,0.8661062743920744,0.9120497012457429
ProtBert-BFD_roberta,True,True,True,False,107,test,0.8875253196636895,0.7954649915734641,0.7717864923747276,0.8507955568898229,0.8934484008991264
ESM2_chemberta,False,True,True,True,195,test,0.899032065832762,0.8217701533323213,0.8155774395702775,0.8309516570386135,0.9021382193070151
ProtBertT5-xl_roberta,True,True,False,False,178,test,0.9161139560897833,0.8402809589250267,0.8253301320528211,0.8556316116988176,0.9165455655010428
ESM3_chemberta,True,True,False,False,249,test,0.9081094876551258,0.8256473111689904,0.8197725284339458,0.8438907235064546,0.9133318949431238
ESM-1B_pebchem10m,True,True,True,True,166,test,0.9127647175300557,0.8326949593994178,0.8214183175423485,0.8589012308616031,0.9187844595811632
ESM-1B_chemberta,True,True,True,True,138,test,0.9013287118924262,0.8223774100500987,0.8199939595288432,0.8254788689571299,0.9045096039575145
ProtBert-BFD_pebchem10m,False,True,True,True,114,test,0.9104216036331815,0.8284050865635054,0.818863570810499,0.8522966076253378,0.9140969017307063
ESM3_pebchem10m,True,True,True,True,126,test,0.9092075654459999,0.828098667075226,0.803184188855339,0.8784148904232963,0.9097673119377448
ESM2_pebchem10m,True,True,True,False,124,test,0.8846058429139084,0.8011234249278882,0.8156299840510367,0.7774399513529948,0.8893360189063481
ProtBert-BFD_chemberta,True,True,False,True,123,test,0.9049693045457227,0.8207445993565191,0.8118326118326118,0.8444911438006605,0.9093909209649936
ESM3_roberta,False,True,True,True,175,test,0.9161194093696005,0.842720510095643,0.8310314428445489,0.8598358163575555,0.9147056401959142
ESM2_roberta,True,True,False,False,247,test,0.9091771780922492,0.8300903937490425,0.8172472872644203,0.8592014410087061,0.9125855362794495
ESM-1B_roberta,True,True,False,True,238,test,0.9221923118398145,0.8443388999540371,0.8268850607173115,0.8790153107175023,0.9206301842430957
ProtBertT5-xl_chemberta,True,False,True,True,85,test,0.9041967049024431,0.8290179255400644,0.8303012227855652,0.8357850495346743,0.9070108747050489
ProtBertT5-xl_pebchem10m,True,True,False,False,133,test,0.9056610929134064,0.822873721178806,0.7924259681093394,0.8658991910392034,0.9049665054085169
ProtBert-BFD_roberta,False,True,True,True,119,test,0.90892623584945,0.8314692814463,0.8293475051668143,0.8432903032122486,0.9100283654839053
ProtBertT5-xl_roberta,False,False,True,True,129,test,0.9096379315009577,0.8335623759352573,0.8269704433497537,0.8357187305538271,0.9076387156489956
ESM2_chemberta,True,False,True,True,133,test,0.8871428753175266,0.8012752391073327,0.7763819095477387,0.8455457585892369,0.8912007660033081
ProtBert-BFD_pebchem10m,True,False,True,True,132,test,0.9088458760932402,0.8238087942393136,0.8038450821955977,0.8661062743920744,0.9131541165331744
ProtBert-BFD_chemberta,True,True,True,False,141,test,0.8904612452746961,0.8081814003370614,0.8058252427184466,0.8222755929150405,0.8967837646412232
ESM2_pebchem10m,False,True,True,True,167,test,0.9024574444723679,0.8276909063306512,0.8348880597014925,0.8163575554879903,0.9028880619782551
ESM-1B_pebchem10m,True,True,False,False,193,test,0.9155524167292575,0.829783974260763,0.8180515759312321,0.8570999699789853,0.921741555427603
ESM-1B_chemberta,True,True,False,False,185,test,0.8989986468300072,0.8161530286928799,0.7970268724985706,0.8476740650653695,0.9008301442696355
ESM2_roberta,False,False,True,True,140,test,0.8858347589244886,0.79776313773556,0.7898529835687518,0.8225758030621435,0.8909673664713594
ESM-1B_roberta,True,True,True,False,128,test,0.9133455527755536,0.8377508809560288,0.8262492820218266,0.8637045932152507,0.9173600325747594
ESM3_roberta,True,False,True,True,157,test,0.909111790205734,0.833459845149537,0.8309178743961353,0.8367284889024019,0.9080731973760992
ProtBertT5-xl_pebchem10m,False,False,True,True,101,test,0.9080438467760519,0.8334096808673079,0.8479187151753523,0.8049159925326695,0.9055877552310914
ProtBertT5-xl_chemberta,True,True,True,True,130,test,0.9071999470084497,0.8335623759352573,0.8142011834319527,0.8562538892345987,0.905663783169555
ESM3_chemberta,False,False,True,True,234,test,0.9023871309415966,0.8222766967979164,0.8216296296296296,0.8324827379165416,0.9036907682981683
ProtBert-BFD_pebchem10m,True,True,True,True,66,test,0.9080301324135692,0.822873721178806,0.7937643020594966,0.8634100808960796,0.9091450532665939
ESM3_pebchem10m,True,True,False,False,249,test,0.9080806501973159,0.8248812624482917,0.8248218527315915,0.8339837886520565,0.912590736831391
ProtBertT5-xl_roberta,True,True,False,True,125,test,0.9166094457438362,0.8410444342647733,0.8190895741556534,0.8677660236465463,0.9166034211311183
ProtBert-BFD_roberta,True,False,True,True,153,test,0.9133210832063045,0.8330013788876972,0.8323939483832691,0.8423896727709397,0.9149207482798354
ESM2_chemberta,True,True,True,True,177,test,0.9005794826090403,0.819672131147541,0.8265615524560339,0.8183728610027019,0.9071716038613349
ProtBertT5-xl_pebchem10m,True,True,False,True,90,test,0.9093461047945224,0.8288288288288288,0.813981398139814,0.84411947728687,0.9081106805590902
ProtBert-BFD_chemberta,False,True,True,True,158,test,0.9074002928457932,0.8302436034931822,0.8312965722801788,0.8372861002701891,0.9093499549053529
ESM3_pebchem10m,False,False,True,True,111,test,0.906495482382098,0.8261069404014095,0.8523748395378691,0.7973581507054939,0.9078294281461886
ESM3_roberta,True,True,True,True,133,test,0.9100323918858346,0.8302436034931822,0.8299198575244879,0.8393875712999099,0.9126537914924978
ESM2_pebchem10m,True,False,True,True,180,test,0.8961158545096111,0.8176711704873235,0.8077830188679245,0.8330799635147461,0.8975006705166855
ESM-1B_chemberta,False,False,True,True,171,test,0.8881576145266918,0.8078032488234401,0.8077274110130819,0.8072362420188507,0.8908660354762636
ESM3_chemberta,True,True,False,True,141,test,0.900502410510887,0.8199785506358205,0.7948577680525164,0.8724106874812368,0.8992576550165956
ProtBertT5-xl_roberta,True,True,True,False,131,test,0.9107122232287714,0.8320354252557642,0.8094262295081968,0.8602986932171749,0.9099230925215052
ProtBert-BFD_roberta,True,True,True,True,112,test,0.9128164449200418,0.8355474118185983,0.8094410657399362,0.8696328562538892,0.9115767294251639
ESM-1B_roberta,False,True,True,True,186,test,0.9122539563677053,0.8313160717021603,0.8156851642129105,0.8649054338036626,0.9146129166078107
ESM2_roberta,True,True,False,True,210,test,0.9080561336615229,0.828098667075226,0.8131556563651828,0.8610027018913239,0.9120534455769436
ESM-1B_pebchem10m,False,False,True,True,247,test,0.9016509303696567,0.8250344721924314,0.8311649016641453,0.8246772740918643,0.9051213468835582
ProtBertT5-xl_pebchem10m,True,True,True,False,116,test,0.910119613497545,0.8292869140326767,0.8206854345165239,0.8344741754822651,0.910836627299094
ProtBertT5-xl_chemberta,True,True,False,False,246,test,0.912372547391519,0.8302030844403726,0.7996009122006842,0.872744243932794,0.91234417229615
ProtBert-BFD_pebchem10m,True,True,False,False,248,test,0.910261421871516,0.8288288288288288,0.8014981273408239,0.865588052271313,0.9112904304176799
ProtBertT5-xl_roberta,False,True,True,True,82,test,0.9105965840974971,0.8349366315468011,0.8274485723058029,0.8385189794648413,0.9082765996704316
ESM2_pebchem10m,True,True,True,True,129,test,0.8953749320394112,0.8130841121495327,0.8172527802825368,0.8162713899729811,0.9002850577725837
ProtBert-BFD_chemberta,True,False,True,True,143,test,0.9051259849353872,0.8218170675654972,0.813475997686524,0.8444911438006605,0.9100652204574625
ESM3_chemberta,True,True,True,False,124,test,0.8964965870352051,0.8167611460088862,0.8031809145129225,0.848994296007205,0.8994738498771393
ESM-1B_roberta,True,False,True,True,123,test,0.894889485844096,0.8109391757315765,0.8061313868613139,0.8288802161513059,0.899855086396545
ESM2_chemberta,True,True,False,False,249,test,0.8966842183771444,0.8118584341964149,0.7986367509230332,0.8441909336535575,0.9022720906127796
ESM-1B_chemberta,True,True,False,True,170,test,0.8982094974132309,0.820403825717322,0.8194781553398058,0.8212222560048646,0.8997004660791917
ESM3_pebchem10m,True,True,False,True,187,test,0.9091801369845,0.8305500229814616,0.8172226974622184,0.860402281597118,0.906016849204791
ProtBert-BFD_roberta,True,True,False,False,161,test,0.894189261934061,0.8037868376851428,0.7799709724238026,0.8360298693217175,0.8951975579222815
ProtBertT5-xl_pebchem10m,False,True,True,True,112,test,0.9169600949369746,0.8373797526339899,0.8290964777947932,0.8422526446795271,0.9160096039826386
ESM3_roberta,True,True,False,False,219,test,0.8980616531697345,0.8192125019151218,0.8205663189269746,0.8264785349744821,0.9019776752978163
ProtBertT5-xl_roberta,True,False,True,True,103,test,0.9146409216051588,0.8393647885173309,0.8287712895377128,0.8478531425015557,0.9107610941789009
ProtBert-BFD_pebchem10m,False,False,True,True,150,test,0.9093498365938375,0.8337150710032066,0.8161261529306754,0.8534536403235843,0.906068977212052
ProtBertT5-xl_chemberta,False,False,True,True,161,test,0.9046421717579294,0.8214994655672622,0.7947535312770251,0.857809583074051,0.9000804266381444
ESM2_roberta,True,True,True,False,195,test,0.8939854268450995,0.8166079362647465,0.8289149198520345,0.807265085559892,0.9019400829807922
ProtBert-BFD_chemberta,True,True,True,True,113,test,0.9047709188342978,0.822873721178806,0.8054729327781083,0.8425637834474176,0.9031895950527328
ESM-1B_pebchem10m,True,True,False,True,235,test,0.92053758657343,0.839895817373985,0.8258266818700114,0.8697087961573101,0.9235478704563337
ESM-1B_roberta,True,True,True,True,118,test,0.9105066477340048,0.8357001068865476,0.8194859533771668,0.8531425015556938,0.907445720571521
ProtBertT5-xl_pebchem10m,True,False,True,True,110,test,0.9129397342399117,0.8347839364788517,0.8079145002888504,0.8702551337896702,0.9142117093815205
ProtBertT5-xl_roberta,True,True,True,True,82,test,0.9141423308309081,0.8348426707597851,0.8059450364554123,0.8821362799263351,0.9155219289211499
ESM-1B_chemberta,True,True,True,False,150,test,0.9035393904484526,0.829664490663428,0.8378546928593701,0.8169656430525996,0.9080361958086585
ProtBert-BFD_roberta,False,False,True,True,146,test,0.9074806249644314,0.8311192548480684,0.8391248391248392,0.8114499066583696,0.9066420128376372
ESM2_chemberta,False,False,True,True,164,test,0.8879426643706915,0.8005209131300751,0.7951702065755019,0.8204743320324227,0.8952821351743558
ESM3_pebchem10m,True,True,True,False,155,test,0.8920394620414516,0.8130841121495327,0.8155455904334828,0.8189732812969078,0.8986162442207215
ESM3_chemberta,False,True,True,True,209,test,0.9081720940578305,0.82580052091313,0.8179710144927537,0.8471930351245872,0.9094662002546741
ESM2_pebchem10m,True,True,False,False,244,test,0.8914819222016113,0.8060364639191052,0.7978079030862417,0.8303812668868208,0.8975897234655966
ProtBert-BFD_pebchem10m,True,True,False,True,131,test,0.9123117190626839,0.8341731562070546,0.814792899408284,0.8568761667703796,0.9096245035240649
ProtBertT5-xl_chemberta,True,True,False,True,127,test,0.9019411420612033,0.8237898915865017,0.8111782477341389,0.8354075917859365,0.9015774394434796
ESM3_roberta,False,False,True,True,164,test,0.9039631872473435,0.8270261988662478,0.8336363636363636,0.8258781146802762,0.9028667781054057
ESM2_roberta,False,True,True,True,156,test,0.896136353645299,0.812930902405393,0.7887246852764094,0.8652056439507655,0.8997757684914054
ESM-1B_roberta,True,True,False,False,157,test,0.9192831866580711,0.8398228737211788,0.8107952914154465,0.8786558805227132,0.9153287687571847
ProtBertT5-xl_pebchem10m,True,True,True,True,145,test,0.9163094533321345,0.8382194934765925,0.8194202898550724,0.8677102516881522,0.9176408487608313
ProtBert-BFD_roberta,True,True,False,True,119,test,0.9078403237709085,0.8196671247518705,0.8020802377414562,0.8397635345364033,0.9085863375981303
ProtBert-BFD_chemberta,True,True,False,False,201,test,0.8973369880087958,0.8132539318979997,0.794962962962963,0.8347853142501556,0.8994792178923438
ESM3_pebchem10m,False,True,True,True,118,test,0.9059261539397979,0.8271794086103876,0.8292974588938714,0.8327829480636445,0.9062870336583695
ESM-1B_pebchem10m,True,True,True,False,192,test,0.9133210832063046,0.8323885399111384,0.821131208728108,0.8586010207145002,0.9192557551897113
ProtBertT5-xl_roberta,True,True,False,False,171,test,0.9168043500017812,0.8382194934765925,0.8159403669724771,0.8735420503376304,0.9177506078589864
ProtBert-BFD_pebchem10m,True,True,True,False,131,test,0.8943186154278182,0.8147808825774927,0.7957434229973397,0.8375855631611698,0.8962480553241989
ESM-1B_chemberta,False,True,True,True,176,test,0.9040802712461425,0.8255655078184302,0.8201675643327349,0.8333840072970508,0.9065891498093135
ESM2_pebchem10m,False,False,True,True,176,test,0.8912116767093661,0.8074153516163628,0.7939342403628118,0.8408886220354248,0.896630769339681
ESM2_chemberta,True,True,False,True,201,test,0.8951245064285926,0.8092538685460395,0.7941342357586012,0.8453917742419694,0.8999055192944938
ESM3_roberta,True,True,False,True,141,test,0.8984047907377467,0.8176804044737245,0.8036879432624113,0.8504953467427199,0.8999224252159808
ESM3_chemberta,True,False,True,True,190,test,0.9023654323984236,0.8215106480772177,0.8115650172612198,0.8468928249774842,0.9019744719022641
ProtBert-BFD_chemberta,False,False,True,True,80,test,0.8923737882147912,0.809436555199267,0.8019041769041769,0.8123833229620411,0.8930247372670321
ProtBertT5-xl_chemberta,True,True,True,False,170,test,0.9059273567945337,0.8254695373339441,0.8154127322570819,0.8329184816428127,0.9057404398463835
ProtBert-BFD_roberta,True,True,True,False,124,test,0.8891163472401944,0.8034814475492441,0.7906485671191553,0.8154947106409458,0.8920633873282298
ESM-1B_roberta,False,False,True,True,155,test,0.889132160739792,0.8100473354710643,0.802890528905289,0.8123833229620411,0.8900285221622297
ESM2_roberta,True,False,True,True,206,test,0.8957261478529339,0.8069557223839436,0.7837763770896136,0.8586010207145002,0.898634208655341
ESM3_pebchem10m,True,False,True,True,149,test,0.910273189355202,0.8290179255400644,0.8324827379165416,0.8324827379165416,0.910293376214955
ProtBertT5-xl_roberta,False,False,True,True,133,test,0.9130087757341085,0.8376055257099002,0.8264094955489614,0.8548189073050951,0.9151557019078699
ESM-1B_pebchem10m,False,True,True,True,147,test,0.9109386583123832,0.8267197793779685,0.8283582089552238,0.8330831582107475,0.9146832562632815
ProtBertT5-xl_pebchem10m,True,True,False,False,185,test,0.9147619529584766,0.8303914044512664,0.8085411292633993,0.8658686310620012,0.9165954479332907
ProtBert-BFD_pebchem10m,False,True,True,True,137,test,0.9147194293332488,0.8338677660711559,0.8068706697459584,0.8696328562538892,0.9116284716199621
ProtBertT5-xl_chemberta,False,True,True,True,105,test,0.9050364830030535,0.8253168422659948,0.7950399087799316,0.8677660236465463,0.9029485065145625
ESM3_roberta,True,True,True,False,164,test,0.8868514436951924,0.807874980848782,0.801101768628588,0.8294806364455118,0.8927982905034768
ProtBert-BFD_roberta,False,True,True,True,117,test,0.9128522701934658,0.8257749274698427,0.794711401762866,0.8696328562538892,0.9120020587938957
ESM-1B_chemberta,True,False,True,True,197,test,0.8920409026468034,0.8140276301806588,0.818912237330037,0.8057160231073275,0.8953264126447305
ProtBert-BFD_chemberta,True,True,False,True,151,test,0.9025051568801783,0.8247060619941976,0.8120845921450152,0.836341008089608,0.9042670185038763
ESM3_chemberta,True,True,True,True,149,test,0.9014842298825697,0.8280653534890823,0.821626617375231,0.829807093963908,0.890858107304044
ProtBertT5-xl_pebchem10m,False,False,True,True,91,test,0.9058614462724947,0.8234842670759785,0.8092723004694836,0.8465316144874155,0.9085095778871695
ESM2_pebchem10m,True,True,False,True,224,test,0.8922481813614963,0.8063428834073847,0.7930252339098384,0.839687781447013,0.8959326514721311
ESM2_chemberta,True,True,True,False,209,test,0.8912061816237574,0.8069557223839436,0.7966198796906331,0.8348844190933653,0.8959596621047584
ProtBertT5-xl_roberta,True,True,False,True,142,test,0.9184330844855477,0.844512663085188,0.8304386223138063,0.8658686310620012,0.9180385023845672
ESM3_pebchem10m,True,True,True,True,140,test,0.9080979112186283,0.8265384028095892,0.8030921820303384,0.8565650280024891,0.9062037461128781
ProtBert-BFD_pebchem10m,True,False,True,True,116,test,0.908487371124643,0.8294396091006261,0.8251162790697675,0.8279402613565651,0.9085770691764953
ESM-1B_roberta,True,True,False,True,172,test,0.9206815385089036,0.8389067033134829,0.8062411347517731,0.8842563783447418,0.916238711318063
ESM2_roberta,True,True,True,True,159,test,0.9023322346294183,0.8234845014506031,0.807347670250896,0.8410080896079651,0.9039299473125216
ESM-1B_pebchem10m,True,False,True,True,167,test,0.9019130036833042,0.8210510188447985,0.8419222257350617,0.7994596217352147,0.9077935381598681
ProtBertT5-xl_chemberta,True,False,True,True,108,test,0.8990988171129122,0.8239425866544511,0.8215288611544462,0.8192283758556316,0.894455144040795
ESM3_roberta,False,True,True,True,94,test,0.9031954251580612,0.8330013788876972,0.8398544131028207,0.8312818973281297,0.9003081691994357
ESM2_pebchem10m,True,True,True,False,104,test,0.8791633962296762,0.7997548644093765,0.8033573141486811,0.8045631942359652,0.8893803454066408
ProtBertT5-xl_pebchem10m,True,True,False,True,126,test,0.916883840688413,0.8362240982348427,0.813806932111143,0.8720073664825047,0.9181225684413533
ProtBert-BFD_chemberta,True,True,True,False,151,test,0.892151746155547,0.8068407390441289,0.7887407407407407,0.8282514001244555,0.8950578526510633
ProtBert-BFD_roberta,True,False,True,True,161,test,0.9105299248322322,0.8320354252557642,0.812907045589106,0.8543870566272558,0.908500488694203
ESM3_chemberta,True,True,False,False,165,test,0.9015058743185969,0.8156970529851886,0.7994628469113697,0.8335407591785936,0.9002508417875352
ProtBert-BFD_pebchem10m,True,True,True,True,100,test,0.9130732824027503,0.8323867996930161,0.8168519602106495,0.8569674647022714,0.9149282598803298
ESM-1B_chemberta,True,True,True,True,177,test,0.9089296174405938,0.8245748429600123,0.8182877111240536,0.8435905133593515,0.9121304024584215
ProtBertT5-xl_roberta,True,True,True,False,136,test,0.9074580452208237,0.8250191864927091,0.7912541254125413,0.8830570902394107,0.909757057197877
ProtBertT5-xl_chemberta,True,True,True,True,104,test,0.9131384958646936,0.8323867996930161,0.810671256454389,0.8674033149171271,0.914058662518297
ESM-1B_roberta,True,True,True,False,138,test,0.916673772634529,0.8405863490609253,0.8194935217903416,0.8658991910392034,0.9161704715254703
ESM2_chemberta,False,True,True,True,178,test,0.8965521014898163,0.8124712731729739,0.8061609997093868,0.8327829480636445,0.9014458178298321
ESM3_pebchem10m,True,True,False,False,202,test,0.8960211089228254,0.8132539318979997,0.7961916096399881,0.8326073428749222,0.897434053190995
ESM3_roberta,True,False,True,True,160,test,0.9067985105218207,0.8261069404014095,0.8155172413793104,0.8519963974782347,0.9094016953063554
ProtBert-BFD_roberta,True,True,True,True,98,test,0.9120361339122629,0.8348426707597851,0.8201291079812206,0.8578882750153468,0.9141958595782113
ProtBert-BFD_chemberta,False,True,True,True,116,test,0.9037700969054985,0.8221102458390595,0.8113035551504102,0.8307405102675793,0.9049343519562558
ESM-1B_pebchem10m,True,True,True,True,200,test,0.9156240174872115,0.84394564055581,0.8327261687917425,0.8534536403235843,0.9163961907828038
ESM2_roberta,True,True,False,False,230,test,0.9060005933560911,0.8242479767903497,0.8025814021707246,0.8512756689483509,0.9044136712122108
ESM2_pebchem10m,False,True,True,True,152,test,0.8992883723237055,0.8221234870537766,0.8148578061520604,0.8429900930651456,0.9030655595019154
ESM3_chemberta,False,False,True,True,124,test,0.8962466495439273,0.8121850664223546,0.7878699941961694,0.8447417548226509,0.8935258846481896
ProtBertT5-xl_pebchem10m,True,True,True,False,150,test,0.9099402561758186,0.8256331542594014,0.802624073017684,0.8637200736648251,0.9144047741714846
ESM-1B_roberta,False,True,True,True,132,test,0.9140074020239414,0.840433653992976,0.8234416940053684,0.8590541381456129,0.9122065981362748
ProtBert-BFD_pebchem10m,True,True,False,False,190,test,0.9050320007735145,0.8217958557175749,0.8050625545533896,0.8492940454266421,0.9088966076931738
ProtBertT5-xl_roberta,False,True,True,True,166,test,0.9157168307086798,0.8402148887183423,0.824597364568082,0.8643339472068754,0.9166389250725613
ESM2_chemberta,True,False,True,True,171,test,0.892475922131725,0.809560288034319,0.8099762470308789,0.8189732812969078,0.8968865077333712
ProtBert-BFD_chemberta,True,False,True,True,110,test,0.902206799524942,0.8222629409070087,0.8043349168646081,0.842874922215308,0.9012718114527009
ESM-1B_chemberta,True,True,False,False,249,test,0.9056521511240596,0.8202849701240998,0.8019026301063235,0.860402281597118,0.9090451763226661
ProtBertT5-xl_pebchem10m,False,True,True,True,100,test,0.9156228271995925,0.8317728319263239,0.8039932508436446,0.8775322283609577,0.9166479907494008
ESM3_pebchem10m,False,False,True,True,177,test,0.9011255573209042,0.822873721178806,0.8387203166226913,0.7912258867454884,0.8988643241346737
ProtBert-BFD_roberta,True,True,False,False,161,test,0.8922871982016163,0.8021488871834229,0.7920498368436666,0.8195211786372008,0.8976663290383282
ProtBertT5-xl_chemberta,True,True,False,False,242,test,0.9129646247125472,0.829623944742901,0.8086206896551724,0.8637200736648251,0.9145838504550914
ESM3_roberta,True,True,True,True,164,test,0.9122898413891994,0.8294396091006261,0.8241112828438949,0.8294959551960174,0.9112834390028974
ESM3_chemberta,True,True,False,True,135,test,0.9002309983776002,0.8120323713544052,0.7765690376569038,0.866210329807094,0.8971732500941756
ESM2_pebchem10m,True,False,True,True,169,test,0.8927761322788279,0.8118584341964149,0.816812292859295,0.8138697087961573,0.8992285493923268
ProtBertT5-xl_roberta,True,False,True,True,94,test,0.9125368734065344,0.8316193399846508,0.8073968705547653,0.8710865561694291,0.9133352756904308
ESM2_roberta,False,False,True,True,184,test,0.8900712213899273,0.809894640403115,0.8162544169611308,0.7906036092097075,0.8882904900104384
ESM-1B_roberta,True,False,True,True,128,test,0.8907321696961104,0.8077569094518247,0.8006767148569671,0.8098942128189173,0.8923354431943554
ProtBert-BFD_pebchem10m,False,False,True,True,123,test,0.9085866527645136,0.8283960092095165,0.8029445073612684,0.8704726826273788,0.9108950587355794
ESM-1B_pebchem10m,True,True,False,False,247,test,0.9208024488067106,0.8416552145365704,0.818367943843229,0.8705662725575607,0.9197536160306827
ProtBert-BFD_roberta,False,False,True,True,89,test,0.9009432486444175,0.8257866462010744,0.8307884076036148,0.8182934315531001,0.9052197113683373
ProtBert-BFD_chemberta,True,True,True,True,113,test,0.9064116612978648,0.8265541059094398,0.8251833740831296,0.8287292817679558,0.9100477343162401
ESM2_chemberta,True,True,True,True,134,test,0.8954718347111448,0.8109635058787601,0.7845622119815668,0.8475420037336652,0.8951300886067397
ProtBertT5-xl_pebchem10m,True,False,True,True,117,test,0.9169454259447423,0.844512663085188,0.8437978560490046,0.8456108041743401,0.9178161832038894
ESM3_pebchem10m,True,True,False,True,130,test,0.8995830647215285,0.8161551381890365,0.7998210023866349,0.8341630367143746,0.9026972765350985
ProtBertT5-xl_chemberta,False,False,True,True,129,test,0.9048427215273972,0.8267075978511128,0.817098599940423,0.8419275629220381,0.9073719115510115
