name,seed,use_fuse,use_model,acc
mol-chemberta-SIDER,70,True,True,0.5694315168300123
mol-pebchem10m-SIDER,69,True,True,0.6006855631368541
mol-roberta-SIDER,70,False,True,0.5815212530791349
mol-roberta-SIDER,71,True,True,0.5890727820189179
mol-pebchem10m-SIDER,69,True,False,0.642145721241997
mol-chemberta-SIDER,70,True,False,0.6069463535459387
mol-pebchem10m-SIDER,69,False,True,0.5864298896870961
mol-chemberta-SIDER,70,False,True,0.5796813666401607
mol-pebchem10m-SIDER,70,True,True,0.5746408931484265
mol-roberta-SIDER,71,True,False,0.6543739164816449
mol-chemberta-SIDER,71,True,True,0.5817883147297668
mol-roberta-SIDER,71,False,True,0.572516499893549
mol-pebchem10m-SIDER,70,True,False,0.6176574052831832
mol-chemberta-SIDER,71,True,False,0.5651618358222573
mol-roberta-SIDER,72,True,True,0.5886261081212434
mol-pebchem10m-SIDER,70,False,True,0.5762276076166183
mol-chemberta-SIDER,71,False,True,0.5831480276164117
mol-roberta-SIDER,72,True,False,0.5925373831250205
mol-chemberta-SIDER,72,True,True,0.5795614062108084
mol-pebchem10m-SIDER,71,True,True,0.5814024149152955
mol-roberta-SIDER,72,False,True,0.5850465177453414
mol-chemberta-SIDER,72,True,False,0.5675449739174991
mol-pebchem10m-SIDER,71,True,False,0.6328232610480853
mol-chemberta-SIDER,72,False,True,0.5636902325936162
mol-roberta-SIDER,73,True,True,0.600344924483105
mol-chemberta-SIDER,73,True,True,0.586446000325932
mol-pebchem10m-SIDER,71,False,True,0.5841530460172146
mol-roberta-SIDER,73,True,False,0.6329941082079739
mol-pebchem10m-SIDER,72,True,True,0.5686574345028288
mol-chemberta-SIDER,73,True,False,0.6399409897890015
mol-roberta-SIDER,73,False,True,0.5871778901511941
mol-chemberta-SIDER,73,False,True,0.5973717055546637
mol-roberta-SIDER,74,True,True,0.6025049444505126
mol-pebchem10m-SIDER,72,True,False,0.6147773049728614
mol-chemberta-SIDER,74,True,True,0.5876526367477023
mol-pebchem10m-SIDER,72,False,True,0.5719467779102805
mol-roberta-SIDER,74,True,False,0.634278402796199
mol-chemberta-SIDER,74,True,False,0.5999280640964626
mol-pebchem10m-SIDER,73,True,True,0.5962905681539157
mol-chemberta-SIDER,74,False,True,0.589859658550096
mol-roberta-SIDER,74,False,True,0.6068098224873999
mol-chemberta-SIDER,75,True,True,0.591955984652444
mol-pebchem10m-SIDER,73,True,False,0.6486025361008572
mol-chemberta-SIDER,75,True,False,0.589448932048084
mol-roberta-SIDER,75,True,True,0.5731920349801399
mol-pebchem10m-SIDER,73,False,True,0.6000916106992165
mol-chemberta-SIDER,75,False,True,0.5842461174222172
mol-pebchem10m-SIDER,74,True,True,0.5915286544072901
mol-roberta-SIDER,75,True,False,0.6436358143983949
mol-chemberta-SIDER,76,True,True,0.576746739886313
mol-pebchem10m-SIDER,74,True,False,0.6132124348541825
mol-roberta-SIDER,75,False,True,0.5940318489974705
mol-pebchem10m-SIDER,74,False,True,0.5858720981829388
mol-roberta-SIDER,76,True,True,0.5877155082676013
mol-chemberta-SIDER,76,True,False,0.6159955317765066
mol-chemberta-SIDER,76,False,True,0.5727225389234626
mol-pebchem10m-SIDER,75,True,True,0.5792868752539618
mol-roberta-SIDER,76,True,False,0.6375212319585186
mol-chemberta-SIDER,77,True,True,0.5653360665052405
mol-roberta-SIDER,76,False,True,0.5964222863654571
mol-chemberta-SIDER,77,True,False,0.5729915460098507
mol-pebchem10m-SIDER,75,True,False,0.6313330054107231
mol-roberta-SIDER,77,True,True,0.5638826120148839
mol-chemberta-SIDER,77,False,True,0.5486830462725809
mol-pebchem10m-SIDER,75,False,True,0.5950794718177735
mol-chemberta-SIDER,78,True,True,0.6013738426386759
mol-roberta-SIDER,77,True,False,0.5917175129883943
mol-pebchem10m-SIDER,76,True,True,0.5807091414320045
mol-roberta-SIDER,77,False,True,0.5596874262436953
mol-pebchem10m-SIDER,76,True,False,0.5903872412500879
mol-chemberta-SIDER,78,True,False,0.6206224626317585
mol-roberta-SIDER,78,True,True,0.5773528836112216
mol-pebchem10m-SIDER,76,False,True,0.5807855980197385
mol-chemberta-SIDER,78,False,True,0.5749222509355553
mol-pebchem10m-SIDER,77,True,True,0.5620698459458435
mol-chemberta-SIDER,79,True,True,0.6042335181616891
mol-roberta-SIDER,78,True,False,0.624841395746216
mol-chemberta-SIDER,79,True,False,0.583345831590262
mol-pebchem10m-SIDER,77,True,False,0.576526749438845
mol-roberta-SIDER,78,False,True,0.5841623128949516
mol-chemberta-SIDER,79,False,True,0.5811569148257362
mol-pebchem10m-SIDER,77,False,True,0.5713312703421709
mol-roberta-SIDER,79,True,True,0.5721040242280635
mol-chemberta-SIDER,80,True,True,0.5834516214286829
mol-pebchem10m-SIDER,78,True,True,0.6000165620018507
mol-roberta-SIDER,79,True,False,0.6309946967687894
mol-roberta-SIDER,79,False,True,0.5928749118538654
mol-chemberta-SIDER,80,True,False,0.6300684274891943
mol-pebchem10m-SIDER,78,True,False,0.6208818060713109
mol-chemberta-SIDER,80,False,True,0.5881465332282678
mol-roberta-SIDER,80,True,True,0.5751465658987002
mol-pebchem10m-SIDER,78,False,True,0.6023678026049234
mol-chemberta-SIDER,81,True,True,0.5899686548067027
mol-pebchem10m-SIDER,79,True,True,0.6005102327301031
mol-roberta-SIDER,80,True,False,0.6234791182299062
mol-chemberta-SIDER,81,True,False,0.5701574374772056
mol-roberta-SIDER,80,False,True,0.5923808894549596
mol-chemberta-SIDER,81,False,True,0.5781740335857259
mol-pebchem10m-SIDER,79,True,False,0.6057429105713863
mol-roberta-SIDER,81,True,True,0.5826978743980293
mol-chemberta-SIDER,82,True,True,0.6163463175338403
mol-pebchem10m-SIDER,79,False,True,0.5768684124361586
mol-roberta-SIDER,81,True,False,0.5877886851886944
mol-pebchem10m-SIDER,80,True,True,0.592535708294974
mol-chemberta-SIDER,82,True,False,0.613763755869267
mol-roberta-SIDER,81,False,True,0.5807697771543588
mol-chemberta-SIDER,82,False,True,0.568524774991392
mol-pebchem10m-SIDER,80,True,False,0.6400751493087522
mol-roberta-SIDER,82,True,True,0.5877424769509242
mol-chemberta-SIDER,83,True,True,0.6046150302519656
mol-pebchem10m-SIDER,80,False,True,0.5994917065863592
mol-pebchem10m-SIDER,81,True,True,0.571972152825726
mol-roberta-SIDER,82,True,False,0.6498565023111592
mol-chemberta-SIDER,83,True,False,0.6300260819380439
mol-roberta-SIDER,82,False,True,0.5763693593963095
mol-chemberta-SIDER,83,False,True,0.5928195649030716
mol-pebchem10m-SIDER,81,True,False,0.5966398543290707
mol-chemberta-SIDER,84,True,True,0.5873041651851255
mol-roberta-SIDER,83,True,True,0.5939055579898045
mol-pebchem10m-SIDER,81,False,True,0.5776855959979217
mol-chemberta-SIDER,84,True,False,0.5858722968608052
mol-pebchem10m-SIDER,82,True,True,0.5843419207531128
mol-chemberta-SIDER,84,False,True,0.5823674368429255
mol-roberta-SIDER,83,True,False,0.6517481455059483
mol-pebchem10m-SIDER,82,True,False,0.6159442931777044
mol-chemberta-SIDER,85,True,True,0.5854049639578873
mol-roberta-SIDER,83,False,True,0.5919483728819281
mol-pebchem10m-SIDER,82,False,True,0.583018089653355
mol-roberta-SIDER,84,True,True,0.5861356573869522
mol-chemberta-SIDER,85,True,False,0.5978632307591446
mol-pebchem10m-SIDER,83,True,True,0.5975028030560467
mol-roberta-SIDER,84,True,False,0.611698936522816
mol-chemberta-SIDER,85,False,True,0.5753308638198181
mol-pebchem10m-SIDER,83,True,False,0.6182087205807556
mol-roberta-SIDER,84,False,True,0.5825071077791645
mol-chemberta-SIDER,86,True,True,0.5862995730766626
mol-pebchem10m-SIDER,83,False,True,0.5768086898040197
mol-roberta-SIDER,85,True,True,0.585961856770999
mol-chemberta-SIDER,86,True,False,0.619294372187457
mol-pebchem10m-SIDER,84,True,True,0.5849380213235786
mol-chemberta-SIDER,86,False,True,0.5923519125720474
mol-roberta-SIDER,85,True,False,0.6091371795441582
mol-chemberta-SIDER,87,True,True,0.5815716131111529
mol-pebchem10m-SIDER,84,True,False,0.6444758335508404
mol-roberta-SIDER,85,False,True,0.5737902620858386
mol-chemberta-SIDER,87,True,False,0.5881628371969922
mol-pebchem10m-SIDER,84,False,True,0.5854873574886056
mol-roberta-SIDER,86,True,True,0.6058427658391884
mol-pebchem10m-SIDER,85,True,True,0.5823853919255944
mol-chemberta-SIDER,87,False,True,0.587217971949074
mol-roberta-SIDER,86,True,False,0.6214097933411306
mol-chemberta-SIDER,88,True,True,0.5967443175442194
mol-pebchem10m-SIDER,85,True,False,0.6073474124741536
mol-roberta-SIDER,86,False,True,0.6005406415905346
mol-pebchem10m-SIDER,85,False,True,0.5730781857375036
mol-roberta-SIDER,87,True,True,0.6031831343465929
mol-chemberta-SIDER,88,True,False,0.6283069058186646
mol-pebchem10m-SIDER,86,True,True,0.5984121381305703
mol-roberta-SIDER,87,True,False,0.622696562215862
mol-chemberta-SIDER,88,False,True,0.5969972298753614
mol-pebchem10m-SIDER,86,True,False,0.6069754857142438
mol-chemberta-SIDER,89,True,True,0.5789185522507736
mol-roberta-SIDER,87,False,True,0.5863812928157008
mol-pebchem10m-SIDER,86,False,True,0.5911275554206842
mol-chemberta-SIDER,89,True,False,0.5781048137548646
mol-roberta-SIDER,88,True,True,0.6186947256865575
mol-pebchem10m-SIDER,87,True,True,0.5921213731053384
mol-chemberta-SIDER,89,False,True,0.5738436692926312
mol-chemberta-SIDER,90,True,True,0.5849428742342677
mol-roberta-SIDER,88,True,False,0.6556867364865127
mol-pebchem10m-SIDER,87,True,False,0.6153850337839534
mol-roberta-SIDER,88,False,True,0.6049042621320527
mol-pebchem10m-SIDER,87,False,True,0.5836475910837428
mol-chemberta-SIDER,90,True,False,0.5982805179224027
mol-roberta-SIDER,89,True,True,0.5740955178065625
mol-chemberta-SIDER,90,False,True,0.5941195134836627
mol-pebchem10m-SIDER,88,True,True,0.6158320338045173
mol-roberta-SIDER,89,True,False,0.5894390199223308
mol-chemberta-SIDER,91,True,True,0.6230188794842424
mol-roberta-SIDER,89,False,True,0.5648475922319206
mol-roberta-SIDER,90,True,True,0.5775415633661654
mol-chemberta-SIDER,91,True,False,0.6061010081713571
mol-pebchem10m-SIDER,88,True,False,0.6640826640598698
mol-chemberta-SIDER,91,False,True,0.6056535095685465
mol-pebchem10m-SIDER,88,False,True,0.6128848765802335
mol-chemberta-SIDER,92,True,True,0.6165662201151358
mol-pebchem10m-SIDER,89,True,True,0.5735586622288371
mol-roberta-SIDER,90,True,False,0.6511132037849097
mol-chemberta-SIDER,92,True,False,0.6181145972870561
mol-roberta-SIDER,90,False,True,0.5833521642058467
mol-pebchem10m-SIDER,89,True,False,0.6116555492247399
mol-chemberta-SIDER,92,False,True,0.6080579528685776
mol-roberta-SIDER,91,True,True,0.6078335954043382
mol-pebchem10m-SIDER,89,False,True,0.5776395108373695
mol-chemberta-SIDER,93,True,True,0.5901273707028719
mol-roberta-SIDER,91,True,False,0.5991720461775623
mol-roberta-SIDER,91,False,True,0.6032213025013369
mol-pebchem10m-SIDER,90,True,True,0.5980269594260925
mol-chemberta-SIDER,93,True,False,0.6148634825647307
mol-roberta-SIDER,92,True,True,0.6030942754822115
mol-chemberta-SIDER,93,False,True,0.6072134716691265
mol-pebchem10m-SIDER,90,True,False,0.6351901251862042
mol-chemberta-SIDER,94,True,True,0.5807368826224685
mol-pebchem10m-SIDER,90,False,True,0.5956794637605843
mol-roberta-SIDER,92,True,False,0.6521558076325606
mol-chemberta-SIDER,94,True,False,0.6181622428571113
mol-pebchem10m-SIDER,91,True,True,0.6017072484763579
mol-roberta-SIDER,92,False,True,0.6053885591300848
mol-chemberta-SIDER,94,False,True,0.5842959232250797
mol-roberta-SIDER,93,True,True,0.595191402677531
mol-chemberta-SIDER,95,True,True,0.5862116776535176
mol-pebchem10m-SIDER,91,True,False,0.6580522130346617
mol-roberta-SIDER,93,True,False,0.6089931274068197
mol-pebchem10m-SIDER,91,False,True,0.6122715562145321
mol-chemberta-SIDER,95,True,False,0.609560884244805
mol-roberta-SIDER,93,False,True,0.5899253960170325
mol-pebchem10m-SIDER,92,True,True,0.5982922709094408
mol-chemberta-SIDER,95,False,True,0.5825279900223852
mol-roberta-SIDER,94,True,True,0.598180738793714
mol-pebchem10m-SIDER,92,True,False,0.6304636419046212
mol-chemberta-SIDER,96,True,True,0.5739236599299131
mol-pebchem10m-SIDER,92,False,True,0.6003425568048154
mol-roberta-SIDER,94,True,False,0.642603389443473
mol-pebchem10m-SIDER,93,True,True,0.5966400089976602
mol-roberta-SIDER,94,False,True,0.5863987365234353
mol-chemberta-SIDER,96,True,False,0.6239512998096428
mol-roberta-SIDER,95,True,True,0.5940549238449161
mol-chemberta-SIDER,96,False,True,0.5788696072702165
mol-pebchem10m-SIDER,93,True,False,0.6413459816066689
mol-chemberta-SIDER,97,True,True,0.5986878902822087
mol-pebchem10m-SIDER,93,False,True,0.5889439432682013
mol-roberta-SIDER,95,True,False,0.6242396535141583
mol-pebchem10m-SIDER,94,True,True,0.6052572905082205
mol-roberta-SIDER,95,False,True,0.5848684301306729
mol-chemberta-SIDER,97,True,False,0.5891299524344413
mol-roberta-SIDER,96,True,True,0.5788767191450707
mol-chemberta-SIDER,97,False,True,0.5801049405558244
mol-pebchem10m-SIDER,94,True,False,0.6242394529181756
mol-chemberta-SIDER,98,True,True,0.581417416071169
mol-pebchem10m-SIDER,94,False,True,0.5914951033177775
mol-roberta-SIDER,96,True,False,0.6162520925787707
mol-chemberta-SIDER,98,True,False,0.5972777459808294
