Epoch 0 train AUC 0.823 (cont: 0.314, recon: 0.000)
Epoch 0 valid AUC 0.790 (cont: 0.355, recon: 0.000)
Epoch 0 test AUC 0.724 (cont: 0.395, recon: 0.000)
Epoch 1 train AUC 0.867 (cont: 0.268, recon: 0.000)
Epoch 1 valid AUC 0.815 (cont: 0.334, recon: 0.000)
Epoch 1 test AUC 0.744 (cont: 0.381, recon: 0.000)
Epoch 2 train AUC 0.881 (cont: 0.252, recon: 0.000)
Epoch 2 valid AUC 0.828 (cont: 0.322, recon: 0.000)
Epoch 2 test AUC 0.756 (cont: 0.376, recon: 0.000)
