name,seed,use_fuse,use_model,acc
mol-pebchem10m-ClinTox,58,False,True,0.7703349282296651
mol-roberta-ClinTox,63,True,False,0.8299793601651186
mol-chemberta-ClinTox,64,True,False,0.8089430894308942
mol-pebchem10m-ClinTox,59,True,True,0.7176212590299278
mol-roberta-ClinTox,63,False,True,0.7892156862745098
mol-chemberta-ClinTox,64,False,True,0.7663956639566396
mol-pebchem10m-ClinTox,59,True,False,0.804953560371517
mol-chemberta-ClinTox,65,True,True,0.7535714285714286
mol-roberta-ClinTox,64,True,True,0.7308943089430894
mol-pebchem10m-ClinTox,59,False,True,0.6309339525283798
mol-chemberta-ClinTox,65,True,False,0.7966748768472907
mol-roberta-ClinTox,64,True,False,0.756910569105691
mol-pebchem10m-ClinTox,60,True,True,0.7058319039451115
mol-chemberta-ClinTox,65,False,True,0.7428571428571429
mol-roberta-ClinTox,64,False,True,0.7436314363143631
mol-chemberta-ClinTox,66,True,True,0.7141678453559641
mol-pebchem10m-ClinTox,60,True,False,0.7945969125214408
mol-roberta-ClinTox,65,True,True,0.7466748768472906
mol-pebchem10m-ClinTox,60,False,True,0.7525728987993139
mol-chemberta-ClinTox,66,True,False,0.7947901933050449
mol-roberta-ClinTox,65,True,False,0.6607142857142857
mol-pebchem10m-ClinTox,61,True,True,0.8288177339901478
mol-chemberta-ClinTox,66,False,True,0.7774634606317774
mol-roberta-ClinTox,65,False,True,0.6355911330049261
mol-chemberta-ClinTox,67,True,True,0.7724932249322494
mol-pebchem10m-ClinTox,61,True,False,0.8061576354679802
mol-roberta-ClinTox,66,True,True,0.6791607732201791
mol-pebchem10m-ClinTox,61,False,True,0.8056650246305419
mol-chemberta-ClinTox,67,True,False,0.7788617886178861
mol-roberta-ClinTox,66,True,False,0.7742809995285242
mol-pebchem10m-ClinTox,62,True,True,0.8272946859903381
mol-chemberta-ClinTox,67,False,True,0.7092140921409215
mol-pebchem10m-ClinTox,62,True,False,0.7647946859903382
mol-roberta-ClinTox,66,False,True,0.7180575200377181
mol-chemberta-ClinTox,68,True,True,0.7602564102564102
mol-pebchem10m-ClinTox,62,False,True,0.723731884057971
mol-roberta-ClinTox,67,True,True,0.8638211382113822
mol-chemberta-ClinTox,68,True,False,0.8628205128205129
mol-pebchem10m-ClinTox,63,True,True,0.8173374613003095
mol-roberta-ClinTox,67,True,False,0.8455284552845528
