name,seed,use_fuse,use_model,acc
mol-chemberta-BBBP,42,True,True,0.7370756172839505
mol-chemberta-BBBP,42,True,False,0.691454475308642
mol-chemberta-BBBP,42,False,True,0.7221257716049383
mol-chemberta-BBBP,43,True,True,0.7114197530864197
mol-chemberta-BBBP,43,True,False,0.6917438271604937
mol-chemberta-BBBP,43,False,True,0.703125
mol-chemberta-BBBP,44,True,True,0.6896219135802469
mol-chemberta-BBBP,44,True,False,0.6882716049382716
mol-chemberta-BBBP,44,False,True,0.6776620370370372
mol-chemberta-BBBP,45,True,True,0.6965663580246914
mol-chemberta-BBBP,45,True,False,0.6873070987654321
mol-chemberta-BBBP,45,False,True,0.6853780864197531
mol-chemberta-BBBP,46,True,True,0.6770833333333334
mol-chemberta-BBBP,46,True,False,0.6940586419753086
mol-chemberta-BBBP,46,False,True,0.703414351851852
mol-chemberta-BBBP,47,True,True,0.6745756172839505
mol-chemberta-BBBP,47,True,False,0.6881751543209875
mol-chemberta-BBBP,47,False,True,0.6823881172839507
mol-chemberta-BBBP,48,True,True,0.6704282407407407
mol-chemberta-BBBP,48,True,False,0.6807484567901235
mol-chemberta-BBBP,48,False,True,0.6866319444444445
mol-chemberta-BBBP,49,True,True,0.7096836419753086
mol-chemberta-BBBP,49,True,False,0.6951195987654321
mol-chemberta-BBBP,49,False,True,0.673804012345679
mol-chemberta-BBBP,50,True,True,0.6982060185185185
mol-chemberta-BBBP,50,True,False,0.7007137345679012
mol-chemberta-BBBP,50,False,True,0.6862461419753086
mol-chemberta-BBBP,51,True,True,0.6876929012345678
mol-chemberta-BBBP,51,True,False,0.6837384259259258
mol-chemberta-BBBP,51,False,True,0.6706211419753086
mol-chemberta-BBBP,52,True,True,0.6647376543209877
mol-chemberta-BBBP,52,True,False,0.6952160493827162
mol-chemberta-BBBP,52,False,True,0.6782407407407408
mol-chemberta-BBBP,53,True,True,0.6981095679012347
mol-chemberta-BBBP,53,True,False,0.6863425925925927
mol-chemberta-BBBP,53,False,True,0.7063078703703703
mol-chemberta-BBBP,54,True,True,0.6597222222222222
mol-chemberta-BBBP,54,True,False,0.6897183641975307
mol-chemberta-BBBP,54,False,True,0.6807484567901234
mol-chemberta-BBBP,55,True,True,0.6890432098765433
mol-chemberta-BBBP,55,True,False,0.6759259259259259
mol-chemberta-BBBP,55,False,True,0.6820987654320988
mol-chemberta-BBBP,56,True,True,0.7059220679012346
mol-chemberta-BBBP,56,True,False,0.6978202160493827
mol-chemberta-BBBP,56,False,True,0.6801697530864197
mol-chemberta-BBBP,57,True,True,0.6984953703703703
mol-chemberta-BBBP,57,True,False,0.6899112654320988
mol-chemberta-BBBP,57,False,True,0.7040895061728395
mol-chemberta-BBBP,58,True,True,0.6962770061728395
mol-chemberta-BBBP,58,True,False,0.6988811728395062
mol-chemberta-BBBP,58,False,True,0.6819058641975309
mol-chemberta-BBBP,59,True,True,0.6818094135802469
mol-chemberta-BBBP,59,True,False,0.693383487654321
mol-chemberta-BBBP,59,False,True,0.6959876543209876
mol-chemberta-BBBP,60,True,True,0.6965663580246914
mol-chemberta-BBBP,60,True,False,0.6864390432098766
mol-chemberta-BBBP,60,False,True,0.6927083333333334
mol-chemberta-BBBP,61,True,True,0.6762152777777778
mol-chemberta-BBBP,61,True,False,0.7098765432098766
mol-chemberta-BBBP,61,False,True,0.7047646604938271
mol-chemberta-BBBP,62,True,True,0.7194251543209877
mol-chemberta-BBBP,62,True,False,0.6818094135802468
mol-chemberta-BBBP,62,False,True,0.6692708333333333
mol-chemberta-BBBP,63,True,True,0.724440586419753
mol-chemberta-BBBP,63,True,False,0.6793981481481481
mol-chemberta-BBBP,63,False,True,0.7000385802469135
mol-chemberta-BBBP,64,True,True,0.7234760802469136
mol-chemberta-BBBP,64,True,False,0.6889467592592593
mol-chemberta-BBBP,64,False,True,0.6995563271604939
mol-chemberta-BBBP,65,True,True,0.677758487654321
mol-chemberta-BBBP,65,True,False,0.666280864197531
mol-chemberta-BBBP,65,False,True,0.7003279320987653
mol-chemberta-BBBP,66,True,True,0.701099537037037
mol-chemberta-BBBP,66,True,False,0.6866319444444444
