name,seed,use_fuse,use_model,acc
mol-roberta-BACE,42,True,True,0.773604590505999
mol-chemberta-BACE,42,True,True,0.8094244479221004
mol-roberta-BACE,42,True,False,0.7956877064858285
mol-chemberta-BACE,42,True,False,0.7569118414188837
mol-roberta-BACE,42,False,True,0.6525821596244131
mol-chemberta-BACE,42,False,True,0.7261345852895148
mol-roberta-BACE,43,True,True,0.8015997217875153
mol-chemberta-BACE,43,True,True,0.7040514693096853
mol-roberta-BACE,43,True,False,0.8019474873934967
mol-roberta-BACE,43,False,True,0.7689097548252479
mol-chemberta-BACE,43,True,False,0.6908363762823857
mol-roberta-BACE,44,True,True,0.814640932011824
mol-chemberta-BACE,43,False,True,0.6169361850113024
mol-chemberta-BACE,44,True,True,0.7221352808207268
mol-roberta-BACE,44,True,False,0.7913406364110589
mol-roberta-BACE,44,False,True,0.7890801599721787
mol-chemberta-BACE,44,True,False,0.7181359763519388
mol-roberta-BACE,45,True,True,0.7753434185359067
mol-chemberta-BACE,44,False,True,0.6226743175099982
mol-roberta-BACE,45,True,False,0.7539558337680403
mol-chemberta-BACE,45,True,True,0.6654494870457311
mol-roberta-BACE,45,False,True,0.7574334898278561
mol-chemberta-BACE,45,True,False,0.7629977395235611
mol-roberta-BACE,46,True,True,0.8059467918622848
mol-chemberta-BACE,45,False,True,0.7537819509650495
mol-roberta-BACE,46,True,False,0.785602503912363
mol-chemberta-BACE,46,True,True,0.7377847330898974
mol-roberta-BACE,46,False,True,0.781603199443575
mol-chemberta-BACE,46,True,False,0.7588245522517822
mol-roberta-BACE,47,True,True,0.7358720222569988
mol-chemberta-BACE,46,False,True,0.6903147278734133
mol-roberta-BACE,47,True,False,0.8050773778473309
mol-chemberta-BACE,47,True,True,0.6584941749260997
mol-roberta-BACE,47,False,True,0.7854286211093723
mol-roberta-BACE,48,True,True,0.8083811511041558
mol-chemberta-BACE,47,True,False,0.7430012171796209
mol-roberta-BACE,48,True,False,0.816205877238741
mol-chemberta-BACE,47,False,True,0.6134585289514867
mol-roberta-BACE,48,False,True,0.7056164145366023
mol-chemberta-BACE,48,True,True,0.7847330898974092
mol-roberta-BACE,49,True,True,0.7988175969396626
mol-chemberta-BACE,48,True,False,0.7440445139975657
mol-roberta-BACE,49,True,False,0.8130759867849069
mol-chemberta-BACE,48,False,True,0.688923665449487
