name,seed,use_fuse,use_model,acc
mol-chemberta-ClinTox,42,True,True,0.6166666666666667
mol-chemberta-ClinTox,42,True,False,0.5840579710144927
mol-chemberta-ClinTox,42,False,True,0.7514492753623188
mol-chemberta-ClinTox,43,True,True,0.7333333333333334
mol-chemberta-ClinTox,43,True,False,0.7782608695652173
mol-chemberta-ClinTox,43,False,True,0.741304347826087
mol-chemberta-ClinTox,44,True,True,0.7753623188405797
mol-chemberta-ClinTox,44,True,False,0.7985507246376812
mol-chemberta-ClinTox,44,False,True,0.6963768115942028
mol-chemberta-ClinTox,45,True,True,0.8072463768115943
mol-chemberta-ClinTox,45,True,False,0.7065217391304348
mol-chemberta-ClinTox,45,False,True,0.8036231884057972
mol-chemberta-ClinTox,46,True,True,0.7195652173913043
mol-chemberta-ClinTox,46,True,False,0.8384057971014492
mol-chemberta-ClinTox,46,False,True,0.5543478260869565
mol-chemberta-ClinTox,47,True,True,0.686231884057971
mol-chemberta-ClinTox,47,True,False,0.7094202898550724
mol-chemberta-ClinTox,47,False,True,0.7760869565217392
mol-chemberta-ClinTox,48,True,True,0.8094202898550724
mol-chemberta-ClinTox,48,True,False,0.7659420289855072
mol-chemberta-ClinTox,48,False,True,0.7760869565217391
mol-chemberta-ClinTox,49,True,True,0.6608695652173913
mol-chemberta-ClinTox,49,True,False,0.7572463768115941
mol-chemberta-ClinTox,49,False,True,0.7543478260869566
mol-chemberta-ClinTox,50,True,True,0.6260869565217391
mol-chemberta-ClinTox,50,True,False,0.8130434782608695
mol-chemberta-ClinTox,50,False,True,0.6884057971014492
mol-chemberta-ClinTox,51,True,True,0.7485507246376811
mol-chemberta-ClinTox,51,True,False,0.7456521739130435
mol-chemberta-ClinTox,51,False,True,0.7239130434782608
mol-chemberta-ClinTox,52,True,True,0.7471014492753623
mol-chemberta-ClinTox,52,True,False,0.7985507246376812
mol-chemberta-ClinTox,52,False,True,0.7231884057971014
mol-chemberta-ClinTox,53,True,True,0.7804347826086957
mol-chemberta-ClinTox,53,True,False,0.7891304347826087
mol-chemberta-ClinTox,53,False,True,0.7043478260869565
mol-chemberta-ClinTox,54,True,True,0.7673913043478261
mol-chemberta-ClinTox,54,True,False,0.7340579710144928
mol-chemberta-ClinTox,54,False,True,0.6528985507246376
mol-chemberta-ClinTox,55,True,True,0.7615942028985507
mol-chemberta-ClinTox,55,True,False,0.7028985507246377
mol-chemberta-ClinTox,55,False,True,0.7456521739130435
mol-chemberta-ClinTox,56,True,True,0.7818840579710145
mol-chemberta-ClinTox,56,True,False,0.6724637681159421
mol-chemberta-ClinTox,56,False,True,0.6869565217391305
mol-chemberta-ClinTox,57,True,True,0.8057971014492753
mol-chemberta-ClinTox,57,True,False,0.6949275362318841
mol-chemberta-ClinTox,57,False,True,0.6478260869565217
mol-chemberta-ClinTox,58,True,True,0.7065217391304348
mol-chemberta-ClinTox,58,True,False,0.7778985507246376
mol-chemberta-ClinTox,58,False,True,0.8144927536231885
mol-chemberta-ClinTox,59,True,True,0.7753623188405797
mol-chemberta-ClinTox,59,True,False,0.7405797101449275
mol-chemberta-ClinTox,59,False,True,0.7543478260869565
mol-chemberta-ClinTox,60,True,True,0.7963768115942029
mol-chemberta-ClinTox,60,True,False,0.6746376811594202
mol-chemberta-ClinTox,60,False,True,0.7920289855072465
mol-chemberta-ClinTox,61,True,True,0.6659420289855073
mol-chemberta-ClinTox,61,True,False,0.7123188405797102
mol-chemberta-ClinTox,61,False,True,0.755072463768116
mol-chemberta-ClinTox,62,True,True,0.6956521739130435
mol-chemberta-ClinTox,62,True,False,0.7673913043478261
mol-chemberta-ClinTox,62,False,True,0.5224637681159421
