name,use_fuse,use_model,acc
loc1_ESM3_roberta,True,True,0.9186381996537796
loc1_ESM2_roberta,True,False,0.8638199653779572
loc1_ProtBertT5-xl_roberta,False,True,0.933064050778996
loc1_ESM-1B_roberta,True,False,0.9099826889786498
loc1_ProtBert-BFD_roberta,True,False,0.9105597230236584
loc1_ESM2_roberta,False,True,0.8730525100980958
loc1_ESM3_roberta,True,False,0.8972879399884593
loc1_ProtBertT5-xl_roberta,True,True,0.9336410848240047
loc1_ESM-1B_roberta,False,True,0.9036353144835545
loc1_ProtBert-BFD_roberta,False,True,0.9001731102135025
loc1_ESM2_roberta,True,True,0.9036353144835545
loc1_ESM3_roberta,False,True,0.9151759953837276
loc1_ESM-1B_roberta,True,True,0.9030582804385459
loc1_ProtBertT5-xl_roberta,True,False,0.9301788805539527
loc1_ESM3_roberta,True,True,0.9076745527986151
loc1_ESM2_roberta,True,False,0.8845931909982689
loc1_ProtBertT5-xl_roberta,False,True,0.9232544720138488
loc1_ESM-1B_roberta,True,False,0.911136757068667
loc1_ESM2_roberta,False,True,0.8857472590882862
loc1_ESM3_roberta,True,False,0.8972879399884593
loc1_ESM-1B_roberta,False,True,0.8857472590882862
loc1_ESM2_roberta,True,True,0.8718984420080784
loc1_ESM3_roberta,False,True,0.9128678592036931
loc1_ESM-1B_roberta,True,True,0.9019042123485286
loc1_ESM2_roberta,True,False,0.8667051356030006
loc1_ESM3_roberta,True,True,0.9284477784189267
loc1_ESM-1B_roberta,True,False,0.9030582804385459
loc1_ESM2_roberta,False,True,0.8770917484131564
loc1_ESM-1B_roberta,False,True,0.8332371609924986
loc1_ESM3_roberta,True,False,0.9047893825735719
loc1_ESM3_roberta,False,True,0.9209463358338142
loc1_ESM-1B_roberta,True,True,0.9197922677437969
loc1_ESM3_roberta,True,True,0.9140219272937103
loc1_ESM-1B_roberta,True,False,0.9209463358338142
loc1_ESM3_roberta,True,False,0.9001731102135025
loc1_ESM-1B_roberta,False,True,0.9163300634737449
loc1_ESM3_roberta,False,True,0.914598961338719
loc1_ESM-1B_roberta,True,True,0.9036353144835545
loc1_ESM-1B_roberta,True,False,0.9128678592036931
loc1_ESM-1B_roberta,False,True,0.9065204847085978
