name,seed,use_fuse,use_model,acc
mol-chemberta-HIV,42,True,True,0.7512575821968088
mol-chemberta-HIV,42,True,False,0.7828342927790441
mol-chemberta-HIV,42,False,True,0.7417416837306341
mol-chemberta-HIV,43,True,True,0.7620523123285554
mol-chemberta-HIV,43,True,False,0.7550844183440868
mol-chemberta-HIV,43,False,True,0.7509465672449098
mol-chemberta-HIV,44,True,True,0.7545319321562416
mol-chemberta-HIV,44,True,False,0.7521191515666654
mol-chemberta-HIV,44,False,True,0.772366031758297
mol-chemberta-HIV,45,True,True,0.7255128849051501
mol-chemberta-HIV,45,True,False,0.7792199513193989
mol-chemberta-HIV,45,False,True,0.7417996368272611
mol-chemberta-HIV,46,True,True,0.73360120542441
mol-chemberta-HIV,46,True,False,0.753584399026388
mol-chemberta-HIV,46,False,True,0.752949812618321
mol-chemberta-HIV,47,True,True,0.7520399490012749
mol-chemberta-HIV,47,True,False,0.7640111269945524
mol-chemberta-HIV,47,False,True,0.7661476644902059
mol-chemberta-HIV,48,True,True,0.7544932967584902
mol-chemberta-HIV,48,True,False,0.7441293513116718
mol-chemberta-HIV,48,False,True,0.7487462813429665
mol-chemberta-HIV,49,True,True,0.7284472433643705
mol-chemberta-HIV,49,True,False,0.7319630645597497
mol-chemberta-HIV,49,False,True,0.7574450411466985
mol-chemberta-HIV,50,True,True,0.7555190665687902
mol-chemberta-HIV,50,True,False,0.7524707336862032
mol-chemberta-HIV,50,False,True,0.7455665881080247
mol-chemberta-HIV,51,True,True,0.7488544604566704
mol-chemberta-HIV,51,True,False,0.769862457984005
mol-chemberta-HIV,51,False,True,0.753508094115829
mol-chemberta-HIV,52,True,True,0.7444287756442453
mol-chemberta-HIV,52,True,False,0.7594521500598849
mol-chemberta-HIV,52,False,True,0.7534694587180776
mol-chemberta-HIV,53,True,True,0.7483348143569138
mol-chemberta-HIV,53,True,False,0.7738109956342
mol-chemberta-HIV,53,False,True,0.7304562840474443
mol-roberta-HIV,42,True,True,0.7637059073523161
mol-chemberta-HIV,54,True,True,0.7311729706757331
mol-roberta-HIV,42,True,False,0.7656994938762894
mol-chemberta-HIV,54,True,False,0.7577908279565738
mol-roberta-HIV,42,False,True,0.7645752038017232
mol-chemberta-HIV,54,False,True,0.7306166209481127
mol-roberta-HIV,43,True,True,0.7855735424796199
mol-chemberta-HIV,55,True,True,0.7540103542865974
mol-roberta-HIV,43,True,False,0.7770331878066683
mol-roberta-HIV,43,False,True,0.7853340030135612
mol-chemberta-HIV,55,True,False,0.7430243789359812
mol-roberta-HIV,44,True,True,0.7648533786655335
mol-chemberta-HIV,55,False,True,0.766922304215122
mol-roberta-HIV,44,True,False,0.7861627322953291
mol-chemberta-HIV,56,True,True,0.7245894988988913
mol-roberta-HIV,44,False,True,0.7598037321794228
mol-chemberta-HIV,56,True,False,0.7478789166634471
mol-roberta-HIV,45,True,True,0.7727523857358112
mol-roberta-HIV,45,True,False,0.7927500676119461
mol-chemberta-HIV,56,False,True,0.757744465479272
mol-roberta-HIV,45,False,True,0.7822161264150214
mol-roberta-HIV,46,True,True,0.7743866630606961
mol-chemberta-HIV,57,True,True,0.7732198740486035
mol-roberta-HIV,46,True,False,0.8034066761967313
mol-roberta-HIV,46,False,True,0.8019935865239733
mol-chemberta-HIV,57,True,False,0.7777247614264189
mol-roberta-HIV,47,True,True,0.7961828227021598
mol-chemberta-HIV,57,False,True,0.7429239269018275
mol-roberta-HIV,47,True,False,0.7971622300351582
mol-roberta-HIV,47,False,True,0.7886547154502956
mol-chemberta-HIV,58,True,True,0.7224838697214387
mol-roberta-HIV,48,True,True,0.7767414905536454
mol-roberta-HIV,48,True,False,0.7824962330487193
mol-chemberta-HIV,58,True,False,0.7626221844453888
mol-roberta-HIV,48,False,True,0.771105551906657
mol-chemberta-HIV,58,False,True,0.748518332496233
mol-roberta-HIV,49,True,True,0.7852316192095198
mol-roberta-HIV,49,True,False,0.7992813816018236
mol-chemberta-HIV,59,True,True,0.750608507514585
mol-roberta-HIV,49,False,True,0.7839759687825985
mol-roberta-HIV,50,True,True,0.7803017424564386
mol-chemberta-HIV,59,True,False,0.7737240659892594
mol-roberta-HIV,50,True,False,0.7886141482826565
mol-chemberta-HIV,59,False,True,0.7128810416103234
mol-roberta-HIV,50,False,True,0.7725128462697524
mol-chemberta-HIV,60,True,True,0.7502936290229109
mol-roberta-HIV,51,True,True,0.7466657651740525
mol-roberta-HIV,51,True,False,0.7821214696905305
mol-chemberta-HIV,60,True,False,0.7722655797241432
mol-chemberta-HIV,60,False,True,0.7365664722018314
mol-roberta-HIV,51,False,True,0.7541706911872658
mol-roberta-HIV,52,True,True,0.7749352857087664
mol-chemberta-HIV,61,True,True,0.7429915388478924
mol-roberta-HIV,52,True,False,0.7991094540818298
mol-roberta-HIV,52,False,True,0.7766912645365683
mol-chemberta-HIV,61,True,False,0.7526600471351852
mol-roberta-HIV,53,True,True,0.8086079666190163
mol-chemberta-HIV,61,False,True,0.7523239191747478
mol-roberta-HIV,53,True,False,0.8055287254182281
mol-chemberta-HIV,62,True,True,0.7652648456515861
mol-roberta-HIV,53,False,True,0.7800622029903798
mol-roberta-HIV,54,True,True,0.7765038828574741
mol-chemberta-HIV,62,True,False,0.7341285786037168
mol-roberta-HIV,54,True,False,0.7890990225244369
mol-roberta-HIV,54,False,True,0.7696692809952479
mol-chemberta-HIV,62,False,True,0.7446354750222153
mol-roberta-HIV,55,True,True,0.7738554263416142
mol-chemberta-HIV,63,True,True,0.7539601282695205
mol-roberta-HIV,55,True,False,0.7809488853687748
mol-chemberta-HIV,63,True,False,0.7551597573697021
mol-roberta-HIV,55,False,True,0.7492234285051965
