name,seed,use_fuse,use_model,acc
mol-chemberta-SIDER,42,True,True,0.6037473847210213
mol-chemberta-SIDER,42,True,False,0.5979247785260478
mol-chemberta-SIDER,42,False,True,0.6102148786034178
mol-chemberta-SIDER,43,True,True,0.6075505930885999
mol-chemberta-SIDER,43,True,False,0.6024001156444743
mol-chemberta-SIDER,43,False,True,0.5879489368319437
mol-chemberta-SIDER,44,True,True,0.626560201107493
mol-chemberta-SIDER,44,True,False,0.6177154795494902
mol-chemberta-SIDER,44,False,True,0.6130260468371072
mol-chemberta-SIDER,45,True,True,0.5971157600092427
mol-chemberta-SIDER,45,True,False,0.6079794687253427
mol-chemberta-SIDER,45,False,True,0.6107963863292023
mol-chemberta-SIDER,46,True,True,0.6219004734743225
mol-chemberta-SIDER,46,True,False,0.6174271897023852
mol-chemberta-SIDER,46,False,True,0.6019166209911148
mol-chemberta-SIDER,47,True,True,0.590671948056357
mol-chemberta-SIDER,47,True,False,0.5855235239587206
mol-chemberta-SIDER,47,False,True,0.5924973730853913
mol-chemberta-SIDER,48,True,True,0.5929170771078149
mol-chemberta-SIDER,48,True,False,0.604674402216081
mol-chemberta-SIDER,48,False,True,0.5942368313414047
mol-chemberta-SIDER,49,True,True,0.5953957400999952
mol-chemberta-SIDER,49,True,False,0.6172833185583646
mol-chemberta-SIDER,49,False,True,0.5971408108364129
mol-chemberta-SIDER,50,True,True,0.6150882911612469
mol-chemberta-SIDER,50,True,False,0.6215824785480049
mol-chemberta-SIDER,50,False,True,0.5968404746899036
mol-chemberta-SIDER,51,True,True,0.5814880136583133
mol-chemberta-SIDER,51,True,False,0.6242463533935247
mol-chemberta-SIDER,51,False,True,0.6127361143128107
mol-chemberta-SIDER,52,True,True,0.6222786998976613
mol-chemberta-SIDER,52,True,False,0.593452726762004
mol-chemberta-SIDER,52,False,True,0.6067622449264546
mol-chemberta-SIDER,53,True,True,0.6097762837932921
mol-chemberta-SIDER,53,True,False,0.6228422750641055
mol-chemberta-SIDER,53,False,True,0.5996430188683377
